,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index
,open,high,low,close,volume,num_trds,value
2022-09-26 10:28:00-04:00,543.82,543.82,543.36,543.36,0,4,0.0
2022-09-26 10:29:00-04:00,543.17,543.17,542.69,542.69,0,4,0.0
2022-09-26 10:30:00-04:00,543.1,543.12,542.28,542.28,0,4,0.0
2022-09-26 10:31:00-04:00,542.57,543.18,542.57,543.11,0,4,0.0
2022-09-26 10:32:00-04:00,542.98,543.18,542.95,542.95,0,4,0.0
2022-09-26 10:33:00-04:00,542.42,542.66,542.13,542.66,0,4,0.0
2022-09-26 10:34:00-04:00,542.92,542.92,542.6,542.6,0,4,0.0
2022-09-26 10:35:00-04:00,542.3,543.11,542.3,543.11,0,4,0.0
2022-09-26 10:36:00-04:00,542.65,543.37,542.65,543.37,0,4,0.0
2022-09-26 10:37:00-04:00,543.82,544.88,543.82,544.88,0,4,0.0
2022-09-26 10:38:00-04:00,544.61,544.61,543.93,543.93,0,4,0.0
2022-09-26 10:39:00-04:00,543.79,544.26,543.79,544.09,0,4,0.0
2022-09-26 10:40:00-04:00,544.19,544.19,543.59,543.6,0,4,0.0
2022-09-26 10:41:00-04:00,543.59,543.64,543.41,543.64,0,4,0.0
2022-09-26 10:42:00-04:00,543.43,543.43,543.15,543.15,0,4,0.0
2022-09-26 10:43:00-04:00,543.48,543.98,543.48,543.98,0,4,0.0
2022-09-26 10:44:00-04:00,543.84,544.42,543.84,544.08,0,4,0.0
2022-09-26 10:45:00-04:00,543.82,543.82,542.92,542.92,0,4,0.0
2022-09-26 10:46:00-04:00,542.84,542.84,542.73,542.79,0,4,0.0
2022-09-26 10:47:00-04:00,542.83,542.97,542.48,542.72,0,4,0.0
2022-09-26 10:48:00-04:00,542.53,542.53,541.79,541.79,0,4,0.0
2022-09-26 10:49:00-04:00,541.78,541.78,541.53,541.77,0,4,0.0
2022-09-26 10:50:00-04:00,542.1,542.42,541.95,542.42,0,4,0.0
2022-09-26 10:51:00-04:00,542.41,542.41,541.54,541.54,0,4,0.0
2022-09-26 10:52:00-04:00,541.51,541.91,541.51,541.63,0,4,0.0
2022-09-26 10:53:00-04:00,541.45,541.71,541.36,541.65,0,4,0.0
2022-09-26 10:54:00-04:00,542.14,542.41,542.14,542.22,0,4,0.0
2022-09-26 10:55:00-04:00,542.33,542.33,541.06,541.06,0,4,0.0
2022-09-26 10:56:00-04:00,540.91,541.0,540.8,541.0,0,4,0.0
2022-09-26 10:57:00-04:00,541.01,541.22,541.01,541.22,0,4,0.0
2022-09-26 10:58:00-04:00,541.01,541.08,541.01,541.08,0,4,0.0
2022-09-26 10:59:00-04:00,541.16,541.63,541.16,541.63,0,4,0.0
2022-09-26 11:00:00-04:00,541.47,541.66,540.68,540.68,0,4,0.0
2022-09-26 11:01:00-04:00,540.82,540.85,540.73,540.85,0,4,0.0
2022-09-26 11:02:00-04:00,540.69,540.71,540.56,540.7,0,4,0.0
2022-09-26 11:03:00-04:00,540.8,540.8,540.2,540.26,0,4,0.0
2022-09-26 11:04:00-04:00,540.15,540.38,540.15,540.36,0,4,0.0
2022-09-26 11:05:00-04:00,540.3,540.3,539.05,539.05,0,4,0.0
2022-09-26 11:06:00-04:00,539.15,539.15,539.06,539.06,0,4,0.0
2022-09-26 11:07:00-04:00,538.97,539.34,538.95,539.34,0,4,0.0
2022-09-26 11:08:00-04:00,539.34,539.34,538.62,538.62,0,4,0.0
2022-09-26 11:09:00-04:00,538.32,538.32,538.09,538.12,0,4,0.0
2022-09-26 11:10:00-04:00,538.03,538.05,537.63,537.63,0,4,0.0
2022-09-26 11:11:00-04:00,538.01,538.34,537.99,537.99,0,4,0.0
2022-09-26 11:12:00-04:00,537.84,538.09,537.84,538.09,0,4,0.0
2022-09-26 11:13:00-04:00,538.09,538.55,537.87,538.55,0,4,0.0
2022-09-26 11:14:00-04:00,538.25,538.67,538.25,538.44,0,4,0.0
2022-09-26 11:15:00-04:00,538.64,538.93,538.59,538.93,0,4,0.0
2022-09-26 11:16:00-04:00,538.93,539.11,538.93,539.09,0,4,0.0
2022-09-26 11:17:00-04:00,538.95,538.95,538.2,538.2,0,4,0.0
2022-09-26 11:18:00-04:00,538.29,538.59,538.08,538.08,0,4,0.0
2022-09-26 11:19:00-04:00,538.14,538.14,537.84,538.09,0,4,0.0
2022-09-26 11:20:00-04:00,538.09,538.59,537.81,538.59,0,4,0.0
2022-09-26 11:21:00-04:00,538.81,539.15,538.81,539.15,0,4,0.0
2022-09-26 11:22:00-04:00,539.07,539.07,538.41,538.52,0,4,0.0
2022-09-26 11:23:00-04:00,538.39,538.39,538.22,538.22,0,4,0.0
2022-09-26 11:24:00-04:00,538.24,538.45,538.24,538.25,0,4,0.0
2022-09-26 11:25:00-04:00,538.39,538.39,537.83,537.83,0,4,0.0
2022-09-26 11:26:00-04:00,537.42,537.48,537.42,537.47,0,4,0.0
2022-09-26 11:27:00-04:00,537.56,537.56,537.23,537.48,0,4,0.0
2022-09-26 11:28:00-04:00,537.99,538.57,537.99,538.28,0,4,0.0
2022-09-26 11:29:00-04:00,538.28,538.28,537.62,537.62,0,4,0.0
2022-09-26 11:30:00-04:00,537.1,537.64,537.1,537.64,0,4,0.0
2022-09-26 11:31:00-04:00,537.43,537.45,537.17,537.17,0,4,0.0
2022-09-26 11:32:00-04:00,536.86,537.01,536.86,536.93,0,4,0.0
2022-09-26 11:33:00-04:00,536.6,536.78,536.6,536.76,0,4,0.0
2022-09-26 11:34:00-04:00,536.9,537.14,536.88,536.88,0,4,0.0
2022-09-26 11:35:00-04:00,536.5,537.3,536.5,537.3,0,4,0.0
2022-09-26 11:36:00-04:00,537.34,537.55,537.03,537.18,0,4,0.0
2022-09-26 11:37:00-04:00,537.12,537.12,536.81,536.81,0,4,0.0
2022-09-26 11:38:00-04:00,536.77,536.77,536.31,536.31,0,4,0.0
2022-09-26 11:39:00-04:00,536.32,536.57,535.97,536.57,0,4,0.0
2022-09-26 11:40:00-04:00,536.64,537.04,536.64,537.04,0,4,0.0
2022-09-26 11:41:00-04:00,537.17,537.45,537.17,537.38,0,4,0.0
2022-09-26 11:42:00-04:00,537.6,537.6,537.07,537.09,0,4,0.0
2022-09-26 11:43:00-04:00,536.6,536.6,536.5,536.5,0,4,0.0
2022-09-26 11:44:00-04:00,536.4,536.44,535.81,535.81,0,4,0.0
2022-09-26 11:45:00-04:00,535.69,535.69,535.15,535.2,0,4,0.0
2022-09-26 11:46:00-04:00,535.06,535.25,534.77,535.25,0,4,0.0
2022-09-26 11:47:00-04:00,535.58,535.58,535.38,535.49,0,4,0.0
2022-09-26 11:48:00-04:00,535.3,535.84,535.3,535.84,0,4,0.0
2022-09-26 11:49:00-04:00,535.82,535.82,535.42,535.42,0,4,0.0
2022-09-26 11:50:00-04:00,535.38,535.38,535.11,535.11,0,4,0.0
2022-09-26 11:51:00-04:00,535.07,535.09,535.0,535.08,0,4,0.0
2022-09-26 11:52:00-04:00,535.18,535.42,535.18,535.42,0,4,0.0
2022-09-26 11:53:00-04:00,535.8,535.8,535.32,535.32,0,4,0.0
2022-09-26 11:54:00-04:00,535.29,535.8,535.29,535.8,0,4,0.0
2022-09-26 11:55:00-04:00,535.96,535.96,535.88,535.88,0,4,0.0
2022-09-26 11:56:00-04:00,536.24,536.49,536.24,536.4,0,4,0.0
2022-09-26 11:57:00-04:00,536.48,536.48,536.25,536.42,0,4,0.0
2022-09-26 11:58:00-04:00,536.46,536.9,536.46,536.9,0,4,0.0
2022-09-26 11:59:00-04:00,536.83,536.83,536.17,536.17,0,4,0.0
2022-09-26 12:00:00-04:00,536.03,536.03,535.04,535.04,0,4,0.0
2022-09-26 12:01:00-04:00,535.08,535.17,534.72,534.72,0,4,0.0
2022-09-26 12:02:00-04:00,534.99,535.08,534.97,535.08,0,4,0.0
2022-09-26 12:03:00-04:00,534.98,534.98,534.64,534.69,0,4,0.0
2022-09-26 12:04:00-04:00,534.81,535.14,534.81,535.07,0,4,0.0
2022-09-26 12:05:00-04:00,534.81,535.06,534.81,535.06,0,4,0.0
2022-09-26 12:06:00-04:00,535.52,535.53,535.46,535.53,0,4,0.0
2022-09-26 12:07:00-04:00,535.68,535.74,535.5,535.5,0,4,0.0
2022-09-26 12:08:00-04:00,535.51,535.51,535.4,535.5,0,4,0.0
2022-09-26 12:09:00-04:00,535.5,535.51,535.27,535.51,0,4,0.0
2022-09-26 12:10:00-04:00,535.54,535.95,535.54,535.95,0,4,0.0
2022-09-26 12:11:00-04:00,536.42,536.47,536.29,536.29,0,4,0.0
2022-09-26 12:12:00-04:00,536.35,536.35,535.88,535.88,0,4,0.0
2022-09-26 12:13:00-04:00,535.85,536.2,535.85,536.2,0,4,0.0
2022-09-26 12:14:00-04:00,536.03,536.17,535.93,536.17,0,4,0.0
2022-09-26 12:15:00-04:00,535.97,536.08,535.79,535.89,0,4,0.0
2022-09-26 12:16:00-04:00,535.87,536.01,535.68,535.68,0,4,0.0
2022-09-26 12:17:00-04:00,535.74,535.86,535.74,535.77,0,4,0.0
2022-09-26 12:18:00-04:00,535.88,535.88,535.68,535.86,0,4,0.0
2022-09-26 12:19:00-04:00,535.78,535.97,535.78,535.78,0,4,0.0
2022-09-26 12:20:00-04:00,535.63,535.63,535.26,535.37,0,4,0.0
2022-09-26 12:21:00-04:00,535.75,535.75,535.06,535.11,0,4,0.0
2022-09-26 12:22:00-04:00,535.28,535.34,534.73,534.73,0,4,0.0
2022-09-26 12:23:00-04:00,534.87,534.93,534.77,534.83,0,4,0.0
2022-09-26 12:24:00-04:00,534.93,535.41,534.93,535.41,0,4,0.0
2022-09-26 12:25:00-04:00,535.18,535.18,534.65,534.65,0,4,0.0
2022-09-26 12:26:00-04:00,534.63,534.63,534.31,534.38,0,4,0.0
2022-09-26 12:27:00-04:00,534.38,534.38,534.23,534.23,0,4,0.0
2022-09-26 12:28:00-04:00,534.27,534.27,534.07,534.07,0,4,0.0
2022-09-26 12:29:00-04:00,534.02,534.12,534.0,534.12,0,4,0.0
2022-09-26 12:30:00-04:00,534.1,534.1,533.63,533.63,0,4,0.0
2022-09-26 12:31:00-04:00,533.19,533.19,532.52,532.78,0,4,0.0
2022-09-26 12:32:00-04:00,532.82,533.09,532.82,532.91,0,4,0.0
2022-09-26 12:33:00-04:00,532.9,532.9,532.51,532.61,0,4,0.0
2022-09-26 12:34:00-04:00,532.63,532.63,532.43,532.43,0,4,0.0
2022-09-26 12:35:00-04:00,532.28,532.47,532.08,532.08,0,4,0.0
2022-09-26 12:36:00-04:00,532.47,533.14,532.47,533.1,0,4,0.0
2022-09-26 12:37:00-04:00,533.11,533.32,533.11,533.11,0,4,0.0
2022-09-26 12:38:00-04:00,533.15,533.15,532.65,532.65,0,4,0.0
2022-09-26 12:39:00-04:00,532.5,533.09,532.5,533.09,0,4,0.0
2022-09-26 12:40:00-04:00,532.98,533.35,532.98,533.35,0,4,0.0
2022-09-26 12:41:00-04:00,533.51,533.51,533.45,533.45,0,4,0.0
2022-09-26 12:42:00-04:00,533.32,533.57,533.32,533.57,0,4,0.0
2022-09-26 12:43:00-04:00,533.27,533.27,532.81,532.81,0,4,0.0
2022-09-26 12:44:00-04:00,532.79,532.97,532.79,532.97,0,4,0.0
2022-09-26 12:45:00-04:00,532.84,532.94,532.61,532.73,0,4,0.0
2022-09-26 12:46:00-04:00,532.97,533.2,532.97,533.17,0,4,0.0
2022-09-26 12:47:00-04:00,533.55,534.11,533.55,533.99,0,4,0.0
2022-09-26 12:48:00-04:00,534.06,534.38,533.99,534.38,0,4,0.0
2022-09-26 12:49:00-04:00,534.63,534.63,534.18,534.18,0,4,0.0
2022-09-26 12:50:00-04:00,534.03,534.27,533.98,534.27,0,4,0.0
2022-09-26 12:51:00-04:00,534.53,534.53,534.11,534.11,0,4,0.0
2022-09-26 12:52:00-04:00,534.0,534.23,534.0,534.23,0,4,0.0
2022-09-26 12:53:00-04:00,534.63,534.68,534.37,534.37,0,4,0.0
2022-09-26 12:54:00-04:00,534.37,534.54,534.37,534.51,0,4,0.0
2022-09-26 12:55:00-04:00,534.64,535.02,534.64,535.02,0,4,0.0
2022-09-26 12:56:00-04:00,535.22,535.29,535.05,535.05,0,4,0.0
2022-09-26 12:57:00-04:00,535.13,535.68,535.13,535.68,0,4,0.0
2022-09-26 12:58:00-04:00,535.6,535.69,535.54,535.69,0,4,0.0
2022-09-26 12:59:00-04:00,535.67,535.67,535.04,535.04,0,4,0.0
2022-09-26 13:00:00-04:00,535.06,535.06,534.81,534.81,0,4,0.0
2022-09-26 13:01:00-04:00,534.67,534.76,534.67,534.73,0,4,0.0
2022-09-26 13:02:00-04:00,534.88,534.88,534.7,534.75,0,4,0.0
2022-09-26 13:03:00-04:00,534.59,534.59,534.24,534.24,0,4,0.0
2022-09-26 13:04:00-04:00,534.27,534.27,533.67,533.67,0,4,0.0
2022-09-26 13:05:00-04:00,533.55,533.58,533.32,533.32,0,4,0.0
2022-09-26 13:06:00-04:00,533.05,533.3,533.05,533.3,0,4,0.0
2022-09-26 13:07:00-04:00,533.3,533.3,533.0,533.0,0,4,0.0
2022-09-26 13:08:00-04:00,532.98,532.98,532.59,532.59,0,4,0.0
2022-09-26 13:09:00-04:00,532.49,532.58,532.49,532.57,0,4,0.0
2022-09-26 13:10:00-04:00,532.91,532.91,532.12,532.12,0,4,0.0
2022-09-26 13:11:00-04:00,532.29,532.4,532.12,532.12,0,4,0.0
2022-09-26 13:12:00-04:00,531.61,531.61,531.52,531.53,0,4,0.0
2022-09-26 13:13:00-04:00,531.64,531.64,531.38,531.38,0,4,0.0
2022-09-26 13:14:00-04:00,531.42,531.42,531.23,531.29,0,4,0.0
2022-09-26 13:15:00-04:00,531.16,531.25,530.99,531.25,0,4,0.0
2022-09-26 13:16:00-04:00,531.43,531.92,531.43,531.92,0,4,0.0
2022-09-26 13:17:00-04:00,531.88,531.88,531.53,531.53,0,4,0.0
2022-09-26 13:18:00-04:00,531.24,531.38,531.15,531.38,0,4,0.0
2022-09-26 13:19:00-04:00,531.25,531.34,531.22,531.28,0,4,0.0
2022-09-26 13:20:00-04:00,531.22,531.3,531.22,531.29,0,4,0.0
2022-09-26 13:21:00-04:00,531.3,531.3,530.84,530.99,0,4,0.0
2022-09-26 13:22:00-04:00,530.96,531.12,530.92,531.12,0,4,0.0
2022-09-26 13:23:00-04:00,531.33,531.33,531.03,531.03,0,4,0.0
2022-09-26 13:24:00-04:00,530.63,530.63,530.49,530.61,0,4,0.0
2022-09-26 13:25:00-04:00,530.37,530.37,529.89,530.04,0,4,0.0
2022-09-26 13:26:00-04:00,530.03,530.03,529.78,529.83,0,4,0.0
2022-09-26 13:27:00-04:00,530.48,530.89,530.48,530.89,0,4,0.0
2022-09-26 13:28:00-04:00,530.98,531.01,530.9,530.9,0,4,0.0
2022-09-26 13:29:00-04:00,531.0,531.0,530.75,530.94,0,4,0.0
2022-09-26 13:30:00-04:00,531.2,531.96,531.2,531.96,0,4,0.0
2022-09-26 13:31:00-04:00,531.96,532.01,531.76,532.01,0,4,0.0
2022-09-26 13:32:00-04:00,532.04,532.12,531.66,531.66,0,4,0.0
2022-09-26 13:33:00-04:00,531.76,531.76,531.19,531.26,0,4,0.0
2022-09-26 13:34:00-04:00,532.1,532.33,532.01,532.01,0,4,0.0
2022-09-26 13:35:00-04:00,531.59,531.64,531.49,531.6,0,4,0.0
2022-09-26 13:36:00-04:00,532.17,532.18,532.05,532.05,0,4,0.0
2022-09-26 13:37:00-04:00,532.12,532.54,532.12,532.21,0,4,0.0
2022-09-26 13:38:00-04:00,532.4,532.4,531.93,531.93,0,4,0.0
2022-09-26 13:39:00-04:00,531.85,532.07,531.85,532.07,0,4,0.0
2022-09-26 13:40:00-04:00,532.09,532.42,532.09,532.34,0,4,0.0
2022-09-26 13:41:00-04:00,532.02,532.02,531.74,531.74,0,4,0.0
2022-09-26 13:42:00-04:00,531.87,531.88,531.34,531.34,0,4,0.0
2022-09-26 13:43:00-04:00,531.5,532.04,531.5,531.98,0,4,0.0
2022-09-26 13:44:00-04:00,531.38,531.38,531.25,531.29,0,4,0.0
2022-09-26 13:45:00-04:00,531.26,532.42,531.26,532.38,0,4,0.0
2022-09-26 13:46:00-04:00,532.21,532.21,531.83,532.02,0,4,0.0
2022-09-26 13:47:00-04:00,532.21,532.24,532.0,532.24,0,4,0.0
2022-09-26 13:48:00-04:00,532.29,532.6,532.29,532.52,0,4,0.0
2022-09-26 13:49:00-04:00,532.51,532.69,532.51,532.69,0,4,0.0
2022-09-26 13:50:00-04:00,532.72,533.06,532.72,533.06,0,4,0.0
2022-09-26 13:51:00-04:00,533.15,533.54,533.15,533.54,0,4,0.0
2022-09-26 13:52:00-04:00,533.53,533.53,532.92,533.16,0,4,0.0
2022-09-26 13:53:00-04:00,533.04,533.04,532.53,532.53,0,4,0.0
2022-09-26 13:54:00-04:00,532.75,532.97,532.69,532.97,0,4,0.0
2022-09-26 13:55:00-04:00,532.9,532.9,532.68,532.73,0,4,0.0
2022-09-26 13:56:00-04:00,532.78,532.96,532.78,532.88,0,4,0.0
2022-09-26 13:57:00-04:00,532.91,532.91,532.73,532.73,0,4,0.0
2022-09-26 13:58:00-04:00,532.61,532.61,532.22,532.25,0,4,0.0
2022-09-26 13:59:00-04:00,532.23,532.23,531.69,531.69,0,4,0.0
2022-09-26 14:00:00-04:00,531.54,531.54,531.36,531.5,0,4,0.0
2022-09-26 14:01:00-04:00,531.47,532.23,531.47,532.23,0,4,0.0
2022-09-26 14:02:00-04:00,532.57,532.87,532.57,532.87,0,4,0.0
2022-09-26 14:03:00-04:00,533.04,533.14,532.94,533.14,0,4,0.0
2022-09-26 14:04:00-04:00,533.3,533.85,533.3,533.85,0,4,0.0
2022-09-26 14:05:00-04:00,533.97,534.23,533.97,534.23,0,4,0.0
2022-09-26 14:06:00-04:00,534.11,534.12,533.97,534.1,0,4,0.0
2022-09-26 14:07:00-04:00,533.94,534.15,533.88,534.15,0,4,0.0
2022-09-26 14:08:00-04:00,534.05,534.05,533.7,533.7,0,4,0.0
2022-09-26 14:09:00-04:00,533.74,533.85,533.44,533.44,0,4,0.0
2022-09-26 14:10:00-04:00,533.53,533.53,533.36,533.48,0,4,0.0
2022-09-26 14:11:00-04:00,533.71,533.71,533.53,533.63,0,4,0.0
2022-09-26 14:12:00-04:00,533.55,533.61,533.33,533.33,0,4,0.0
2022-09-26 14:13:00-04:00,533.4,533.4,533.2,533.2,0,4,0.0
2022-09-26 14:14:00-04:00,533.13,533.13,532.82,532.85,0,4,0.0
2022-09-26 14:15:00-04:00,532.88,533.36,532.78,533.36,0,4,0.0
2022-09-26 14:16:00-04:00,533.39,533.39,532.98,533.05,0,4,0.0
2022-09-26 14:17:00-04:00,533.02,533.02,532.88,532.88,0,4,0.0
2022-09-26 14:18:00-04:00,532.87,532.94,532.55,532.55,0,4,0.0
2022-09-26 14:19:00-04:00,532.26,532.42,532.26,532.42,0,4,0.0
2022-09-26 14:20:00-04:00,532.28,532.28,531.92,532.1,0,4,0.0
2022-09-26 14:21:00-04:00,532.16,532.22,531.9,531.9,0,4,0.0
2022-09-26 14:22:00-04:00,531.83,531.9,531.73,531.75,0,4,0.0
2022-09-26 14:23:00-04:00,531.55,531.55,531.13,531.13,0,4,0.0
2022-09-26 14:24:00-04:00,531.22,531.22,530.59,530.6,0,4,0.0
2022-09-26 14:25:00-04:00,530.63,530.63,530.24,530.24,0,4,0.0
2022-09-26 14:26:00-04:00,530.01,530.5,530.01,530.39,0,4,0.0
2022-09-26 14:27:00-04:00,530.54,530.66,530.54,530.66,0,4,0.0
2022-09-26 14:28:00-04:00,530.75,530.75,530.63,530.63,0,4,0.0
2022-09-26 14:29:00-04:00,530.48,530.48,530.36,530.36,0,4,0.0
2022-09-26 14:30:00-04:00,530.35,530.5,530.32,530.32,0,4,0.0
2022-09-26 14:31:00-04:00,530.55,530.55,530.47,530.51,0,4,0.0
2022-09-26 14:32:00-04:00,530.45,530.79,530.45,530.79,0,4,0.0
2022-09-26 14:33:00-04:00,531.01,531.01,530.96,530.97,0,4,0.0
2022-09-26 14:34:00-04:00,530.77,530.96,530.76,530.96,0,4,0.0
2022-09-26 14:35:00-04:00,530.93,531.11,530.93,531.01,0,4,0.0
2022-09-26 14:36:00-04:00,531.2,531.67,531.2,531.67,0,4,0.0
2022-09-26 14:37:00-04:00,531.47,531.47,530.69,530.69,0,4,0.0
2022-09-26 14:38:00-04:00,530.67,530.93,530.67,530.93,0,4,0.0
2022-09-26 14:39:00-04:00,530.91,530.94,530.89,530.94,0,4,0.0
2022-09-26 14:40:00-04:00,530.99,531.18,530.99,531.18,0,4,0.0
2022-09-26 14:41:00-04:00,531.0,531.0,530.63,530.63,0,4,0.0
2022-09-26 14:42:00-04:00,530.73,530.73,530.36,530.36,0,4,0.0
2022-09-26 14:43:00-04:00,530.48,530.76,530.48,530.76,0,4,0.0
2022-09-26 14:44:00-04:00,530.84,530.87,530.78,530.83,0,4,0.0
2022-09-26 14:45:00-04:00,530.87,530.94,530.79,530.94,0,4,0.0
2022-09-26 14:46:00-04:00,531.02,531.72,531.02,531.72,0,4,0.0
2022-09-26 14:47:00-04:00,531.72,531.89,531.72,531.89,0,4,0.0
2022-09-26 14:48:00-04:00,531.84,532.47,531.84,532.47,0,4,0.0
2022-09-26 14:49:00-04:00,532.59,533.12,532.59,533.12,0,4,0.0
2022-09-26 14:50:00-04:00,532.87,532.87,531.82,531.94,0,4,0.0
2022-09-26 14:51:00-04:00,532.03,532.31,532.03,532.28,0,4,0.0
2022-09-26 14:52:00-04:00,532.45,532.59,532.32,532.59,0,4,0.0
2022-09-26 14:53:00-04:00,532.62,532.64,532.48,532.48,0,4,0.0
2022-09-26 14:54:00-04:00,532.39,532.39,532.12,532.12,0,4,0.0
2022-09-26 14:55:00-04:00,532.29,532.29,532.09,532.1,0,4,0.0
2022-09-26 14:56:00-04:00,532.11,532.11,531.84,531.91,0,4,0.0
2022-09-26 14:57:00-04:00,531.89,531.89,531.44,531.44,0,4,0.0
2022-09-26 14:58:00-04:00,531.51,531.78,531.51,531.77,0,4,0.0
2022-09-26 14:59:00-04:00,531.29,531.38,531.29,531.38,0,4,0.0
2022-09-26 15:00:00-04:00,530.94,531.86,530.94,531.86,0,4,0.0
2022-09-26 15:01:00-04:00,531.75,531.75,531.47,531.71,0,4,0.0
2022-09-26 15:02:00-04:00,531.4,531.8,531.4,531.8,0,4,0.0
2022-09-26 15:03:00-04:00,532.06,532.06,532.02,532.02,0,4,0.0
2022-09-26 15:04:00-04:00,531.91,532.25,531.91,531.94,0,4,0.0
2022-09-26 15:05:00-04:00,531.93,532.17,531.73,532.17,0,4,0.0
2022-09-26 15:06:00-04:00,532.13,532.13,531.73,531.73,0,4,0.0
2022-09-26 15:07:00-04:00,531.39,531.68,531.39,531.68,0,4,0.0
2022-09-26 15:08:00-04:00,531.74,531.82,531.58,531.67,0,4,0.0
2022-09-26 15:09:00-04:00,531.55,532.23,531.55,532.23,0,4,0.0
2022-09-26 15:10:00-04:00,532.47,532.55,532.19,532.19,0,4,0.0
2022-09-26 15:11:00-04:00,531.86,531.86,531.35,531.35,0,4,0.0
2022-09-26 15:12:00-04:00,531.17,531.25,530.96,531.25,0,4,0.0
2022-09-26 15:13:00-04:00,531.23,531.23,530.91,530.99,0,4,0.0
2022-09-26 15:14:00-04:00,531.32,531.52,531.32,531.52,0,4,0.0
2022-09-26 15:15:00-04:00,531.47,531.47,531.02,531.03,0,4,0.0
2022-09-26 15:16:00-04:00,531.38,531.76,531.38,531.71,0,4,0.0
2022-09-26 15:17:00-04:00,531.45,531.45,530.73,530.73,0,4,0.0
2022-09-26 15:18:00-04:00,530.64,531.18,530.64,531.18,0,4,0.0
2022-09-26 15:19:00-04:00,531.42,532.16,531.42,532.16,0,4,0.0
2022-09-26 15:20:00-04:00,532.03,532.03,531.84,531.84,0,4,0.0
2022-09-26 15:21:00-04:00,531.67,531.83,531.32,531.32,0,4,0.0
2022-09-26 15:22:00-04:00,531.3,531.3,531.04,531.04,0,4,0.0
2022-09-26 15:23:00-04:00,531.12,531.17,531.09,531.09,0,4,0.0
2022-09-26 15:24:00-04:00,530.8,531.11,530.8,531.01,0,4,0.0
2022-09-26 15:25:00-04:00,530.97,530.97,530.74,530.74,0,4,0.0
2022-09-26 15:26:00-04:00,530.73,531.21,530.73,531.13,0,4,0.0
2022-09-26 15:27:00-04:00,531.2,531.35,531.15,531.25,0,4,0.0
2022-09-26 15:28:00-04:00,531.48,531.52,531.42,531.42,0,4,0.0
2022-09-26 15:29:00-04:00,531.25,531.46,531.25,531.37,0,4,0.0
2022-09-26 15:30:00-04:00,531.51,531.51,530.39,530.39,0,4,0.0
2022-09-26 15:31:00-04:00,530.39,530.39,529.88,529.88,0,4,0.0
2022-09-26 15:32:00-04:00,529.5,529.81,529.5,529.81,0,4,0.0
2022-09-26 15:33:00-04:00,529.81,529.81,529.46,529.56,0,4,0.0
2022-09-26 15:34:00-04:00,529.87,530.42,529.87,530.16,0,4,0.0
2022-09-26 15:35:00-04:00,530.05,530.14,529.74,530.14,0,4,0.0
2022-09-26 15:36:00-04:00,530.87,530.87,530.42,530.42,0,4,0.0
2022-09-26 15:37:00-04:00,529.91,529.92,529.64,529.85,0,4,0.0
2022-09-26 15:38:00-04:00,529.93,530.46,529.93,530.46,0,4,0.0
2022-09-26 15:39:00-04:00,530.04,530.28,529.96,530.27,0,4,0.0
2022-09-26 15:40:00-04:00,530.27,530.36,529.99,529.99,0,4,0.0
2022-09-26 15:41:00-04:00,529.98,530.44,529.98,530.44,0,4,0.0
2022-09-26 15:42:00-04:00,530.33,530.33,529.85,530.13,0,4,0.0
2022-09-26 15:43:00-04:00,529.96,529.96,529.41,529.41,0,4,0.0
2022-09-26 15:44:00-04:00,529.92,530.51,529.92,530.51,0,4,0.0
2022-09-26 15:45:00-04:00,530.79,530.91,530.79,530.86,0,4,0.0
2022-09-26 15:46:00-04:00,531.09,531.36,531.09,531.27,0,4,0.0
2022-09-26 15:47:00-04:00,530.86,530.92,530.68,530.92,0,4,0.0
2022-09-26 15:48:00-04:00,531.05,531.05,530.7,530.89,0,4,0.0
2022-09-26 15:49:00-04:00,530.83,531.22,530.83,531.22,0,4,0.0
2022-09-26 15:50:00-04:00,530.66,530.66,529.99,530.24,0,4,0.0
2022-09-26 15:51:00-04:00,530.01,530.62,530.01,530.3,0,4,0.0
2022-09-26 15:52:00-04:00,530.27,530.74,530.27,530.74,0,4,0.0
2022-09-26 15:53:00-04:00,531.26,531.86,530.89,531.86,0,4,0.0
2022-09-26 15:54:00-04:00,531.75,531.89,531.75,531.86,0,4,0.0
2022-09-26 15:55:00-04:00,531.32,531.32,529.77,529.77,0,4,0.0
2022-09-26 15:56:00-04:00,529.8,529.8,529.21,529.4,0,4,0.0
2022-09-26 15:57:00-04:00,529.51,529.63,529.46,529.62,0,4,0.0
2022-09-26 15:58:00-04:00,529.25,529.5,529.25,529.5,0,4,0.0
2022-09-26 15:59:00-04:00,529.27,529.27,528.57,528.57,0,4,0.0
2022-09-27 09:31:00-04:00,535.39,535.39,533.73,533.73,0,4,0.0
2022-09-27 09:32:00-04:00,533.96,535.5,533.96,535.19,0,4,0.0
2022-09-27 09:33:00-04:00,534.7,536.1,534.7,536.05,0,4,0.0
2022-09-27 09:34:00-04:00,535.44,535.78,535.16,535.78,0,4,0.0
2022-09-27 09:35:00-04:00,536.23,536.6,536.02,536.02,0,4,0.0
2022-09-27 09:36:00-04:00,535.37,536.04,535.29,536.04,0,4,0.0
2022-09-27 09:37:00-04:00,535.8,537.46,535.8,537.07,0,4,0.0
