,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index
,open,high,low,close,volume,num_trds,value
2022-08-22 15:09:00-04:00,191.57,191.57,191.56,191.57,0,4,0.0
2022-08-22 15:10:00-04:00,191.59,191.65,191.59,191.65,0,4,0.0
2022-08-22 15:11:00-04:00,191.66,191.74,191.66,191.74,0,4,0.0
2022-08-22 15:12:00-04:00,191.72,191.74,191.69,191.74,0,4,0.0
2022-08-22 15:13:00-04:00,191.74,191.74,191.7,191.7,0,4,0.0
2022-08-22 15:14:00-04:00,191.67,191.75,191.67,191.75,0,4,0.0
2022-08-22 15:15:00-04:00,191.78,191.83,191.78,191.82,0,4,0.0
2022-08-22 15:16:00-04:00,191.79,191.79,191.69,191.69,0,4,0.0
2022-08-22 15:17:00-04:00,191.67,191.67,191.64,191.66,0,4,0.0
2022-08-22 15:18:00-04:00,191.66,191.66,191.64,191.66,0,4,0.0
2022-08-22 15:19:00-04:00,191.67,191.67,191.6,191.6,0,4,0.0
2022-08-22 15:20:00-04:00,191.63,191.64,191.6,191.64,0,4,0.0
2022-08-22 15:21:00-04:00,191.65,191.65,191.6,191.63,0,4,0.0
2022-08-22 15:22:00-04:00,191.68,191.68,191.62,191.64,0,4,0.0
2022-08-22 15:23:00-04:00,191.68,191.73,191.68,191.73,0,4,0.0
2022-08-22 15:24:00-04:00,191.71,191.72,191.7,191.71,0,4,0.0
2022-08-22 15:25:00-04:00,191.76,191.78,191.73,191.78,0,4,0.0
2022-08-22 15:26:00-04:00,191.76,191.76,191.63,191.63,0,4,0.0
2022-08-22 15:27:00-04:00,191.6,191.6,191.53,191.53,0,4,0.0
2022-08-22 15:28:00-04:00,191.51,191.54,191.51,191.53,0,4,0.0
2022-08-22 15:29:00-04:00,191.51,191.51,191.45,191.45,0,4,0.0
2022-08-22 15:30:00-04:00,191.44,191.45,191.42,191.44,0,4,0.0
2022-08-22 15:31:00-04:00,191.43,191.43,191.35,191.35,0,4,0.0
2022-08-22 15:32:00-04:00,191.33,191.33,191.28,191.28,0,4,0.0
2022-08-22 15:33:00-04:00,191.3,191.32,191.28,191.32,0,4,0.0
2022-08-22 15:34:00-04:00,191.34,191.34,191.33,191.33,0,4,0.0
2022-08-22 15:35:00-04:00,191.33,191.53,191.33,191.53,0,4,0.0
2022-08-22 15:36:00-04:00,191.54,191.56,191.52,191.56,0,4,0.0
2022-08-22 15:37:00-04:00,191.56,191.59,191.55,191.59,0,4,0.0
2022-08-22 15:38:00-04:00,191.63,191.63,191.57,191.57,0,4,0.0
2022-08-22 15:39:00-04:00,191.58,191.63,191.58,191.62,0,4,0.0
2022-08-22 15:40:00-04:00,191.58,191.58,191.51,191.51,0,4,0.0
2022-08-22 15:41:00-04:00,191.46,191.46,191.38,191.38,0,4,0.0
2022-08-22 15:42:00-04:00,191.37,191.37,191.31,191.31,0,4,0.0
2022-08-22 15:43:00-04:00,191.31,191.32,191.3,191.32,0,4,0.0
2022-08-22 15:44:00-04:00,191.34,191.34,191.18,191.18,0,4,0.0
2022-08-22 15:45:00-04:00,191.21,191.23,191.17,191.17,0,4,0.0
2022-08-22 15:46:00-04:00,191.19,191.23,191.19,191.2,0,4,0.0
2022-08-22 15:47:00-04:00,191.22,191.23,191.18,191.18,0,4,0.0
2022-08-22 15:48:00-04:00,191.2,191.26,191.2,191.23,0,4,0.0
2022-08-22 15:49:00-04:00,191.28,191.35,191.28,191.29,0,4,0.0
2022-08-22 15:50:00-04:00,191.4,191.57,191.4,191.57,0,4,0.0
2022-08-22 15:51:00-04:00,191.54,191.68,191.54,191.68,0,4,0.0
2022-08-22 15:52:00-04:00,191.73,191.74,191.6,191.6,0,4,0.0
2022-08-22 15:53:00-04:00,191.54,191.56,191.49,191.56,0,4,0.0
2022-08-22 15:54:00-04:00,191.61,191.61,191.51,191.51,0,4,0.0
2022-08-22 15:55:00-04:00,191.63,191.63,191.61,191.61,0,4,0.0
2022-08-22 15:56:00-04:00,191.56,191.58,191.53,191.53,0,4,0.0
2022-08-22 15:57:00-04:00,191.54,191.64,191.54,191.64,0,4,0.0
2022-08-22 15:58:00-04:00,191.58,191.61,191.56,191.56,0,4,0.0
2022-08-22 15:59:00-04:00,191.51,191.65,191.48,191.65,0,4,0.0
2022-08-22 16:00:00-04:00,191.62,191.62,191.62,191.62,0,4,0.0
2022-08-22 16:01:00-04:00,191.62,191.62,191.62,191.62,0,4,0.0
2022-08-22 16:02:00-04:00,191.62,191.62,191.62,191.62,0,4,0.0
2022-08-22 16:03:00-04:00,191.62,191.62,191.61,191.61,0,4,0.0
2022-08-22 16:04:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:05:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:06:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:07:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:08:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:09:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:10:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:11:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:12:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:13:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:14:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:15:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:16:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:17:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:18:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:19:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:20:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:21:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:22:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:23:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:24:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:25:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:26:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:27:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:28:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:29:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:30:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:31:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:32:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:33:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:34:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:35:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:36:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:37:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:38:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:39:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:40:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:41:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:42:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:43:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:44:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:45:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:46:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:47:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:48:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:49:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:50:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:51:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:52:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:53:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:54:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:55:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:56:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:57:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:58:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-22 16:59:00-04:00,191.6,191.6,191.6,191.6,0,4,0.0
2022-08-23 09:30:00-04:00,191.59,191.59,190.9,191.47,0,5,0.0
2022-08-23 09:31:00-04:00,191.45,191.51,191.31,191.31,0,4,0.0
2022-08-23 09:32:00-04:00,191.56,191.68,191.56,191.63,0,4,0.0
2022-08-23 09:33:00-04:00,191.62,191.74,191.62,191.65,0,4,0.0
2022-08-23 09:34:00-04:00,191.63,191.76,191.61,191.76,0,4,0.0
2022-08-23 09:35:00-04:00,191.76,192.16,191.76,192.16,0,4,0.0
2022-08-23 09:36:00-04:00,192.12,192.2,192.11,192.11,0,4,0.0
2022-08-23 09:37:00-04:00,192.12,192.12,191.98,191.98,0,4,0.0
2022-08-23 09:38:00-04:00,191.84,191.84,191.58,191.58,0,4,0.0
2022-08-23 09:39:00-04:00,191.51,191.62,191.48,191.48,0,4,0.0
2022-08-23 09:40:00-04:00,191.49,191.49,191.3,191.3,0,4,0.0
2022-08-23 09:41:00-04:00,191.34,191.38,191.34,191.36,0,4,0.0
2022-08-23 09:42:00-04:00,191.22,191.31,191.19,191.19,0,4,0.0
2022-08-23 09:43:00-04:00,191.03,191.05,190.94,190.94,0,4,0.0
2022-08-23 09:44:00-04:00,191.01,191.04,190.77,190.82,0,4,0.0
2022-08-23 09:45:00-04:00,190.92,191.06,190.85,191.06,0,4,0.0
2022-08-23 09:46:00-04:00,191.22,191.22,191.11,191.2,0,4,0.0
2022-08-23 09:47:00-04:00,191.26,191.37,191.2,191.37,0,4,0.0
2022-08-23 09:48:00-04:00,191.56,191.72,191.56,191.72,0,4,0.0
2022-08-23 09:49:00-04:00,191.79,191.79,191.66,191.68,0,4,0.0
2022-08-23 09:50:00-04:00,191.76,192.13,191.76,192.13,0,4,0.0
2022-08-23 09:51:00-04:00,192.07,192.07,191.96,191.96,0,4,0.0
2022-08-23 09:52:00-04:00,192.05,192.16,192.05,192.08,0,4,0.0
2022-08-23 09:53:00-04:00,192.07,192.07,191.99,191.99,0,4,0.0
2022-08-23 09:54:00-04:00,191.9,192.02,191.9,192.02,0,4,0.0
2022-08-23 09:55:00-04:00,191.98,192.07,191.98,192.07,0,4,0.0
2022-08-23 09:56:00-04:00,192.17,192.17,191.97,191.97,0,4,0.0
2022-08-23 09:57:00-04:00,191.92,191.92,191.83,191.83,0,4,0.0
2022-08-23 09:58:00-04:00,191.8,191.8,191.61,191.61,0,4,0.0
2022-08-23 09:59:00-04:00,191.65,191.71,191.63,191.63,0,4,0.0
2022-08-23 10:00:00-04:00,191.42,191.76,191.42,191.76,0,4,0.0
2022-08-23 10:01:00-04:00,191.89,191.91,191.65,191.65,0,4,0.0
2022-08-23 10:02:00-04:00,191.39,191.54,191.39,191.43,0,4,0.0
2022-08-23 10:03:00-04:00,191.53,191.53,191.34,191.35,0,4,0.0
2022-08-23 10:04:00-04:00,191.36,191.4,191.32,191.32,0,4,0.0
2022-08-23 10:05:00-04:00,191.42,191.55,191.42,191.49,0,4,0.0
2022-08-23 10:06:00-04:00,191.67,191.82,191.67,191.82,0,4,0.0
2022-08-23 10:07:00-04:00,191.77,191.84,191.77,191.84,0,4,0.0
2022-08-23 10:08:00-04:00,191.95,192.05,191.95,192.05,0,4,0.0
2022-08-23 10:09:00-04:00,192.04,192.27,192.04,192.27,0,4,0.0
2022-08-23 10:10:00-04:00,192.26,192.43,192.26,192.43,0,4,0.0
2022-08-23 10:11:00-04:00,192.5,192.53,192.43,192.43,0,4,0.0
2022-08-23 10:12:00-04:00,192.37,192.4,192.33,192.4,0,4,0.0
2022-08-23 10:13:00-04:00,192.41,192.41,192.36,192.38,0,4,0.0
2022-08-23 10:14:00-04:00,192.43,192.47,192.43,192.45,0,4,0.0
2022-08-23 10:15:00-04:00,192.48,192.48,192.33,192.33,0,4,0.0
2022-08-23 10:16:00-04:00,192.3,192.45,192.29,192.45,0,4,0.0
2022-08-23 10:17:00-04:00,192.43,192.44,192.21,192.21,0,4,0.0
2022-08-23 10:18:00-04:00,192.1,192.23,192.1,192.23,0,4,0.0
2022-08-23 10:19:00-04:00,192.24,192.32,192.24,192.32,0,4,0.0
2022-08-23 10:20:00-04:00,192.44,192.48,192.36,192.36,0,4,0.0
2022-08-23 10:21:00-04:00,192.31,192.4,192.28,192.34,0,4,0.0
2022-08-23 10:22:00-04:00,192.38,192.38,192.31,192.31,0,4,0.0
2022-08-23 10:23:00-04:00,192.33,192.33,192.16,192.17,0,4,0.0
2022-08-23 10:24:00-04:00,192.1,192.1,192.0,192.0,0,4,0.0
2022-08-23 10:25:00-04:00,192.02,192.02,191.91,191.91,0,4,0.0
2022-08-23 10:26:00-04:00,191.84,191.85,191.73,191.73,0,4,0.0
2022-08-23 10:27:00-04:00,191.75,191.84,191.75,191.84,0,4,0.0
2022-08-23 10:28:00-04:00,191.77,191.86,191.77,191.86,0,4,0.0
2022-08-23 10:29:00-04:00,191.86,191.86,191.6,191.6,0,4,0.0
2022-08-23 10:30:00-04:00,191.7,191.7,191.52,191.62,0,4,0.0
2022-08-23 10:31:00-04:00,191.67,191.76,191.66,191.76,0,4,0.0
2022-08-23 10:32:00-04:00,191.72,191.88,191.72,191.88,0,4,0.0
2022-08-23 10:33:00-04:00,191.85,192.03,191.85,192.03,0,4,0.0
2022-08-23 10:34:00-04:00,192.04,192.04,191.97,191.97,0,4,0.0
2022-08-23 10:35:00-04:00,191.96,191.96,191.77,191.77,0,4,0.0
2022-08-23 10:36:00-04:00,191.7,191.77,191.64,191.64,0,4,0.0
2022-08-23 10:37:00-04:00,191.63,191.65,191.6,191.63,0,4,0.0
2022-08-23 10:38:00-04:00,191.64,191.64,191.48,191.49,0,4,0.0
2022-08-23 10:39:00-04:00,191.52,191.52,191.3,191.3,0,4,0.0
2022-08-23 10:40:00-04:00,191.26,191.32,191.26,191.32,0,4,0.0
2022-08-23 10:41:00-04:00,191.37,191.43,191.37,191.41,0,4,0.0
2022-08-23 10:42:00-04:00,191.37,191.37,191.31,191.31,0,4,0.0
2022-08-23 10:43:00-04:00,191.32,191.32,191.28,191.32,0,4,0.0
2022-08-23 10:44:00-04:00,191.33,191.47,191.33,191.46,0,4,0.0
2022-08-23 10:45:00-04:00,191.53,191.59,191.39,191.39,0,4,0.0
2022-08-23 10:46:00-04:00,191.33,191.33,191.29,191.29,0,4,0.0
2022-08-23 10:47:00-04:00,191.32,191.39,191.29,191.29,0,4,0.0
2022-08-23 10:48:00-04:00,191.32,191.44,191.32,191.39,0,4,0.0
2022-08-23 10:49:00-04:00,191.42,191.5,191.42,191.5,0,4,0.0
2022-08-23 10:50:00-04:00,191.53,191.53,191.47,191.47,0,4,0.0
2022-08-23 10:51:00-04:00,191.54,191.67,191.54,191.67,0,4,0.0
2022-08-23 10:52:00-04:00,191.61,191.61,191.38,191.38,0,4,0.0
2022-08-23 10:53:00-04:00,191.27,191.27,191.24,191.24,0,4,0.0
2022-08-23 10:54:00-04:00,191.12,191.12,190.98,190.98,0,4,0.0
2022-08-23 10:55:00-04:00,190.98,190.98,190.78,190.81,0,4,0.0
2022-08-23 10:56:00-04:00,190.78,190.78,190.73,190.74,0,4,0.0
2022-08-23 10:57:00-04:00,190.79,190.83,190.72,190.72,0,4,0.0
2022-08-23 10:58:00-04:00,190.76,190.81,190.69,190.69,0,4,0.0
2022-08-23 10:59:00-04:00,190.71,190.72,190.68,190.68,0,4,0.0
2022-08-23 11:00:00-04:00,190.75,190.75,190.71,190.74,0,4,0.0
2022-08-23 11:01:00-04:00,190.73,190.73,190.49,190.49,0,4,0.0
2022-08-23 11:02:00-04:00,190.47,190.47,190.36,190.36,0,4,0.0
2022-08-23 11:03:00-04:00,190.37,190.47,190.37,190.47,0,4,0.0
2022-08-23 11:04:00-04:00,190.52,190.61,190.52,190.61,0,4,0.0
2022-08-23 11:05:00-04:00,190.62,190.62,190.52,190.56,0,4,0.0
2022-08-23 11:06:00-04:00,190.6,190.65,190.6,190.61,0,4,0.0
2022-08-23 11:07:00-04:00,190.62,190.69,190.62,190.69,0,4,0.0
2022-08-23 11:08:00-04:00,190.72,190.72,190.63,190.63,0,4,0.0
2022-08-23 11:09:00-04:00,190.68,190.69,190.67,190.69,0,4,0.0
2022-08-23 11:10:00-04:00,190.66,190.74,190.66,190.66,0,4,0.0
2022-08-23 11:11:00-04:00,190.7,190.74,190.68,190.74,0,4,0.0
2022-08-23 11:12:00-04:00,190.92,190.92,190.86,190.9,0,4,0.0
2022-08-23 11:13:00-04:00,190.95,190.95,190.87,190.87,0,4,0.0
2022-08-23 11:14:00-04:00,190.88,190.96,190.88,190.96,0,4,0.0
2022-08-23 11:15:00-04:00,190.94,190.98,190.92,190.98,0,4,0.0
2022-08-23 11:16:00-04:00,190.99,191.07,190.97,191.07,0,4,0.0
2022-08-23 11:17:00-04:00,191.11,191.2,191.11,191.13,0,4,0.0
2022-08-23 11:18:00-04:00,191.19,191.19,191.08,191.08,0,4,0.0
2022-08-23 11:19:00-04:00,191.05,191.1,191.04,191.1,0,4,0.0
2022-08-23 11:20:00-04:00,191.12,191.12,191.04,191.05,0,4,0.0
2022-08-23 11:21:00-04:00,191.07,191.11,191.06,191.06,0,4,0.0
2022-08-23 11:22:00-04:00,191.03,191.06,191.03,191.03,0,4,0.0
2022-08-23 11:23:00-04:00,191.02,191.14,191.02,191.12,0,4,0.0
2022-08-23 11:24:00-04:00,191.12,191.12,191.02,191.04,0,4,0.0
2022-08-23 11:25:00-04:00,191.03,191.03,190.94,190.94,0,4,0.0
2022-08-23 11:26:00-04:00,190.87,190.87,190.8,190.86,0,4,0.0
2022-08-23 11:27:00-04:00,190.79,190.82,190.79,190.8,0,4,0.0
2022-08-23 11:28:00-04:00,190.87,190.87,190.73,190.73,0,4,0.0
2022-08-23 11:29:00-04:00,190.74,190.74,190.66,190.68,0,4,0.0
2022-08-23 11:30:00-04:00,190.7,190.8,190.7,190.8,0,4,0.0
2022-08-23 11:31:00-04:00,190.87,190.9,190.86,190.9,0,4,0.0
2022-08-23 11:32:00-04:00,190.89,190.92,190.89,190.91,0,4,0.0
2022-08-23 11:33:00-04:00,190.85,190.85,190.78,190.82,0,4,0.0
2022-08-23 11:34:00-04:00,190.82,190.85,190.81,190.84,0,4,0.0
2022-08-23 11:35:00-04:00,190.87,191.02,190.87,191.02,0,4,0.0
2022-08-23 11:36:00-04:00,190.99,191.07,190.98,191.07,0,4,0.0
2022-08-23 11:37:00-04:00,191.0,191.14,191.0,191.14,0,4,0.0
2022-08-23 11:38:00-04:00,191.12,191.14,191.07,191.14,0,4,0.0
2022-08-23 11:39:00-04:00,191.07,191.09,191.05,191.09,0,4,0.0
2022-08-23 11:40:00-04:00,191.1,191.1,191.04,191.04,0,4,0.0
2022-08-23 11:41:00-04:00,191.04,191.04,190.9,190.9,0,4,0.0
2022-08-23 11:42:00-04:00,190.91,190.91,190.84,190.86,0,4,0.0
2022-08-23 11:43:00-04:00,190.88,190.88,190.77,190.77,0,4,0.0
2022-08-23 11:44:00-04:00,190.79,190.87,190.79,190.87,0,4,0.0
2022-08-23 11:45:00-04:00,190.92,190.98,190.9,190.9,0,4,0.0
2022-08-23 11:46:00-04:00,190.91,191.02,190.91,191.0,0,4,0.0
2022-08-23 11:47:00-04:00,191.05,191.08,191.05,191.08,0,4,0.0
2022-08-23 11:48:00-04:00,191.11,191.12,191.05,191.05,0,4,0.0
2022-08-23 11:49:00-04:00,191.04,191.05,191.01,191.05,0,4,0.0
2022-08-23 11:50:00-04:00,191.04,191.14,191.03,191.14,0,4,0.0
2022-08-23 11:51:00-04:00,191.1,191.1,190.99,190.99,0,4,0.0
2022-08-23 11:52:00-04:00,190.92,190.92,190.79,190.79,0,4,0.0
2022-08-23 11:53:00-04:00,190.8,190.83,190.8,190.83,0,4,0.0
2022-08-23 11:54:00-04:00,190.82,190.91,190.82,190.88,0,4,0.0
2022-08-23 11:55:00-04:00,190.83,190.83,190.78,190.8,0,4,0.0
2022-08-23 11:56:00-04:00,190.72,190.72,190.67,190.67,0,4,0.0
2022-08-23 11:57:00-04:00,190.68,190.73,190.68,190.73,0,4,0.0
2022-08-23 11:58:00-04:00,190.78,190.89,190.78,190.86,0,4,0.0
2022-08-23 11:59:00-04:00,190.89,190.89,190.85,190.85,0,4,0.0
2022-08-23 12:00:00-04:00,190.88,190.88,190.82,190.82,0,4,0.0
2022-08-23 12:01:00-04:00,190.8,190.8,190.68,190.72,0,4,0.0
2022-08-23 12:02:00-04:00,190.64,190.67,190.56,190.56,0,4,0.0
2022-08-23 12:03:00-04:00,190.6,190.66,190.56,190.56,0,4,0.0
2022-08-23 12:04:00-04:00,190.57,190.63,190.57,190.63,0,4,0.0
2022-08-23 12:05:00-04:00,190.6,190.63,190.57,190.57,0,4,0.0
2022-08-23 12:06:00-04:00,190.58,190.69,190.58,190.69,0,4,0.0
2022-08-23 12:07:00-04:00,190.74,190.8,190.74,190.8,0,4,0.0
2022-08-23 12:08:00-04:00,190.8,190.83,190.8,190.81,0,4,0.0
2022-08-23 12:09:00-04:00,190.82,190.84,190.81,190.84,0,4,0.0
2022-08-23 12:10:00-04:00,190.85,190.85,190.74,190.74,0,4,0.0
2022-08-23 12:11:00-04:00,190.72,190.78,190.72,190.77,0,4,0.0
2022-08-23 12:12:00-04:00,190.78,190.78,190.72,190.72,0,4,0.0
2022-08-23 12:13:00-04:00,190.74,190.77,190.73,190.73,0,4,0.0
2022-08-23 12:14:00-04:00,190.67,190.68,190.67,190.68,0,4,0.0
2022-08-23 12:15:00-04:00,190.64,190.68,190.59,190.59,0,4,0.0
2022-08-23 12:16:00-04:00,190.56,190.58,190.49,190.49,0,4,0.0
2022-08-23 12:17:00-04:00,190.46,190.46,190.43,190.44,0,4,0.0
2022-08-23 12:18:00-04:00,190.44,190.44,190.39,190.4,0,4,0.0
2022-08-23 12:19:00-04:00,190.4,190.42,190.4,190.42,0,4,0.0
2022-08-23 12:20:00-04:00,190.43,190.43,190.34,190.35,0,4,0.0
2022-08-23 12:21:00-04:00,190.39,190.47,190.39,190.47,0,4,0.0
2022-08-23 12:22:00-04:00,190.5,190.5,190.48,190.48,0,4,0.0
2022-08-23 12:23:00-04:00,190.48,190.48,190.45,190.45,0,4,0.0
2022-08-23 12:24:00-04:00,190.45,190.45,190.33,190.39,0,4,0.0
2022-08-23 12:25:00-04:00,190.41,190.43,190.38,190.42,0,4,0.0
2022-08-23 12:26:00-04:00,190.49,190.58,190.49,190.58,0,4,0.0
2022-08-23 12:27:00-04:00,190.57,190.57,190.51,190.51,0,4,0.0
2022-08-23 12:28:00-04:00,190.51,190.51,190.44,190.44,0,4,0.0
2022-08-23 12:29:00-04:00,190.35,190.39,190.34,190.34,0,4,0.0
2022-08-23 12:30:00-04:00,190.37,190.38,190.34,190.38,0,4,0.0
2022-08-23 12:31:00-04:00,190.41,190.41,190.4,190.41,0,4,0.0
2022-08-23 12:32:00-04:00,190.46,190.49,190.46,190.48,0,4,0.0
2022-08-23 12:33:00-04:00,190.49,190.55,190.49,190.55,0,4,0.0
2022-08-23 12:34:00-04:00,190.54,190.56,190.48,190.56,0,4,0.0
2022-08-23 12:35:00-04:00,190.54,190.62,190.54,190.62,0,4,0.0
2022-08-23 12:36:00-04:00,190.63,190.8,190.63,190.76,0,4,0.0
2022-08-23 12:37:00-04:00,190.76,190.85,190.75,190.85,0,4,0.0
2022-08-23 12:38:00-04:00,190.81,190.83,190.81,190.83,0,4,0.0
2022-08-23 12:39:00-04:00,190.82,190.82,190.8,190.81,0,4,0.0
2022-08-23 12:40:00-04:00,190.79,190.79,190.76,190.79,0,4,0.0
2022-08-23 12:41:00-04:00,190.78,190.84,190.77,190.84,0,4,0.0
2022-08-23 12:42:00-04:00,190.78,190.79,190.73,190.73,0,4,0.0
2022-08-23 12:43:00-04:00,190.73,190.81,190.73,190.81,0,4,0.0
2022-08-23 12:44:00-04:00,190.8,190.8,190.78,190.79,0,4,0.0
2022-08-23 12:45:00-04:00,190.77,190.79,190.75,190.77,0,4,0.0
2022-08-23 12:46:00-04:00,190.78,190.79,190.74,190.74,0,4,0.0
2022-08-23 12:47:00-04:00,190.75,190.75,190.65,190.65,0,4,0.0
2022-08-23 12:48:00-04:00,190.66,190.67,190.65,190.65,0,4,0.0
2022-08-23 12:49:00-04:00,190.68,190.68,190.65,190.65,0,4,0.0
2022-08-23 12:50:00-04:00,190.65,190.67,190.65,190.67,0,4,0.0
2022-08-23 12:51:00-04:00,190.66,190.66,190.59,190.61,0,4,0.0
2022-08-23 12:52:00-04:00,190.66,190.81,190.66,190.81,0,4,0.0
2022-08-23 12:53:00-04:00,190.81,190.81,190.73,190.73,0,4,0.0
2022-08-23 12:54:00-04:00,190.76,190.76,190.73,190.74,0,4,0.0
2022-08-23 12:55:00-04:00,190.73,190.79,190.73,190.79,0,4,0.0
2022-08-23 12:56:00-04:00,190.87,190.87,190.83,190.86,0,4,0.0
2022-08-23 12:57:00-04:00,190.89,190.89,190.85,190.85,0,4,0.0
2022-08-23 12:58:00-04:00,190.86,190.88,190.85,190.87,0,4,0.0
2022-08-23 12:59:00-04:00,190.88,190.92,190.87,190.87,0,4,0.0
2022-08-23 13:00:00-04:00,190.83,190.85,190.81,190.84,0,4,0.0
2022-08-23 13:01:00-04:00,190.89,190.95,190.89,190.95,0,4,0.0
2022-08-23 13:02:00-04:00,190.95,190.98,190.95,190.97,0,4,0.0
2022-08-23 13:03:00-04:00,190.97,190.97,190.93,190.94,0,4,0.0
2022-08-23 13:04:00-04:00,190.9,190.94,190.9,190.94,0,4,0.0
2022-08-23 13:05:00-04:00,190.8,190.82,190.8,190.81,0,4,0.0
2022-08-23 13:06:00-04:00,190.79,190.79,190.71,190.71,0,4,0.0
2022-08-23 13:07:00-04:00,190.71,190.71,190.69,190.71,0,4,0.0
2022-08-23 13:08:00-04:00,190.7,190.71,190.66,190.66,0,4,0.0
2022-08-23 13:09:00-04:00,190.68,190.73,190.68,190.73,0,4,0.0
2022-08-23 13:10:00-04:00,190.75,190.81,190.75,190.81,0,4,0.0
2022-08-23 13:11:00-04:00,190.82,190.83,190.71,190.71,0,4,0.0
2022-08-23 13:12:00-04:00,190.71,190.71,190.6,190.6,0,4,0.0
2022-08-23 13:13:00-04:00,190.65,190.74,190.65,190.72,0,4,0.0
2022-08-23 13:14:00-04:00,190.75,190.86,190.75,190.86,0,4,0.0
2022-08-23 13:15:00-04:00,190.87,190.98,190.87,190.98,0,4,0.0
2022-08-23 13:16:00-04:00,191.01,191.03,191.01,191.03,0,4,0.0
2022-08-23 13:17:00-04:00,190.99,190.99,190.85,190.85,0,4,0.0
