,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index
,open,high,low,close,volume,num_trds,value
2022-09-12 12:38:00-04:00,572.18,572.19,572.18,572.19,0,4,0.0
2022-09-12 12:39:00-04:00,572.23,572.31,572.23,572.31,0,4,0.0
2022-09-12 12:40:00-04:00,572.33,572.33,572.21,572.21,0,4,0.0
2022-09-12 12:41:00-04:00,572.2,572.2,572.09,572.09,0,4,0.0
2022-09-12 12:42:00-04:00,572.04,572.06,572.01,572.06,0,4,0.0
2022-09-12 12:43:00-04:00,572.13,572.22,572.13,572.22,0,4,0.0
2022-09-12 12:44:00-04:00,572.23,572.36,572.23,572.36,0,4,0.0
2022-09-12 12:45:00-04:00,572.34,572.39,572.31,572.32,0,4,0.0
2022-09-12 12:46:00-04:00,572.3,572.3,572.13,572.13,0,4,0.0
2022-09-12 12:47:00-04:00,572.21,572.43,572.21,572.38,0,4,0.0
2022-09-12 12:48:00-04:00,572.43,572.45,572.05,572.11,0,4,0.0
2022-09-12 12:49:00-04:00,572.11,572.21,572.11,572.11,0,4,0.0
2022-09-12 12:50:00-04:00,572.13,572.2,572.13,572.2,0,4,0.0
2022-09-12 12:51:00-04:00,572.15,572.26,572.15,572.26,0,4,0.0
2022-09-12 12:52:00-04:00,572.2,572.23,572.2,572.22,0,4,0.0
2022-09-12 12:53:00-04:00,572.2,572.26,572.2,572.26,0,4,0.0
2022-09-12 12:54:00-04:00,572.27,572.32,572.27,572.3,0,4,0.0
2022-09-12 12:55:00-04:00,572.29,572.37,572.28,572.37,0,4,0.0
2022-09-12 12:56:00-04:00,572.38,572.53,572.38,572.53,0,4,0.0
2022-09-12 12:57:00-04:00,572.51,572.56,572.51,572.51,0,4,0.0
2022-09-12 12:58:00-04:00,572.55,572.57,572.55,572.56,0,4,0.0
2022-09-12 12:59:00-04:00,572.6,572.64,572.6,572.64,0,4,0.0
2022-09-12 13:00:00-04:00,572.63,572.67,572.59,572.59,0,4,0.0
2022-09-12 13:01:00-04:00,572.4,572.4,571.87,571.87,0,4,0.0
2022-09-12 13:02:00-04:00,571.93,572.01,571.92,572.01,0,4,0.0
2022-09-12 13:03:00-04:00,572.08,572.43,572.08,572.4,0,4,0.0
2022-09-12 13:04:00-04:00,572.45,572.46,572.45,572.46,0,4,0.0
2022-09-12 13:05:00-04:00,572.52,572.52,572.48,572.51,0,4,0.0
2022-09-12 13:06:00-04:00,572.54,572.76,572.54,572.76,0,4,0.0
2022-09-12 13:07:00-04:00,572.88,573.11,572.88,573.11,0,4,0.0
2022-09-12 13:08:00-04:00,573.14,573.3,573.14,573.28,0,4,0.0
2022-09-12 13:09:00-04:00,573.39,573.48,573.39,573.48,0,4,0.0
2022-09-12 13:10:00-04:00,573.46,573.46,573.42,573.46,0,4,0.0
2022-09-12 13:11:00-04:00,573.46,573.58,573.46,573.54,0,4,0.0
2022-09-12 13:12:00-04:00,573.65,573.72,573.63,573.72,0,4,0.0
2022-09-12 13:13:00-04:00,573.77,573.8,573.77,573.77,0,4,0.0
2022-09-12 13:14:00-04:00,573.71,573.74,573.69,573.74,0,4,0.0
2022-09-12 13:15:00-04:00,573.75,573.75,573.72,573.75,0,4,0.0
2022-09-12 13:16:00-04:00,573.76,573.76,573.72,573.72,0,4,0.0
2022-09-12 13:17:00-04:00,573.61,573.61,573.46,573.47,0,4,0.0
2022-09-12 13:18:00-04:00,573.48,573.64,573.48,573.64,0,4,0.0
2022-09-12 13:19:00-04:00,573.65,573.65,573.57,573.57,0,4,0.0
2022-09-12 13:20:00-04:00,573.59,573.59,573.52,573.52,0,4,0.0
2022-09-12 13:21:00-04:00,573.5,573.5,573.41,573.42,0,4,0.0
2022-09-12 13:22:00-04:00,573.53,573.71,573.53,573.71,0,4,0.0
2022-09-12 13:23:00-04:00,573.75,573.75,573.74,573.75,0,4,0.0
2022-09-12 13:24:00-04:00,573.78,573.8,573.74,573.74,0,4,0.0
2022-09-12 13:25:00-04:00,573.88,573.89,573.87,573.87,0,4,0.0
2022-09-12 13:26:00-04:00,573.84,573.94,573.84,573.94,0,4,0.0
2022-09-12 13:27:00-04:00,574.06,574.42,574.06,574.42,0,4,0.0
2022-09-12 13:28:00-04:00,574.43,574.45,574.42,574.44,0,4,0.0
2022-09-12 13:29:00-04:00,574.44,574.53,574.44,574.53,0,4,0.0
2022-09-12 13:30:00-04:00,574.62,574.65,574.59,574.59,0,4,0.0
2022-09-12 13:31:00-04:00,574.53,574.53,574.41,574.41,0,4,0.0
2022-09-12 13:32:00-04:00,574.52,574.52,574.39,574.39,0,4,0.0
2022-09-12 13:33:00-04:00,574.38,574.38,574.33,574.33,0,4,0.0
2022-09-12 13:34:00-04:00,574.36,574.46,574.36,574.46,0,4,0.0
2022-09-12 13:35:00-04:00,574.47,574.48,574.42,574.42,0,4,0.0
2022-09-12 13:36:00-04:00,574.37,574.37,574.25,574.25,0,4,0.0
2022-09-12 13:37:00-04:00,574.22,574.22,574.04,574.04,0,4,0.0
2022-09-12 13:38:00-04:00,574.03,574.03,574.0,574.03,0,4,0.0
2022-09-12 13:39:00-04:00,574.01,574.02,573.93,573.93,0,4,0.0
2022-09-12 13:40:00-04:00,573.92,573.92,573.86,573.87,0,4,0.0
2022-09-12 13:41:00-04:00,573.82,573.82,573.7,573.7,0,4,0.0
2022-09-12 13:42:00-04:00,573.53,573.53,573.43,573.43,0,4,0.0
2022-09-12 13:43:00-04:00,573.35,573.35,573.29,573.29,0,4,0.0
2022-09-12 13:44:00-04:00,573.26,573.26,573.11,573.11,0,4,0.0
2022-09-12 13:45:00-04:00,573.13,573.18,573.13,573.17,0,4,0.0
2022-09-12 13:46:00-04:00,573.12,573.22,573.12,573.22,0,4,0.0
2022-09-12 13:47:00-04:00,573.24,573.35,573.22,573.35,0,4,0.0
2022-09-12 13:48:00-04:00,573.38,573.38,573.35,573.35,0,4,0.0
2022-09-12 13:49:00-04:00,573.34,573.51,573.34,573.51,0,4,0.0
2022-09-12 13:50:00-04:00,573.49,573.59,573.49,573.59,0,4,0.0
2022-09-12 13:51:00-04:00,573.58,573.68,573.58,573.68,0,4,0.0
2022-09-12 13:52:00-04:00,573.68,573.68,573.65,573.66,0,4,0.0
2022-09-12 13:53:00-04:00,573.66,573.73,573.66,573.73,0,4,0.0
2022-09-12 13:54:00-04:00,573.74,573.84,573.74,573.84,0,4,0.0
2022-09-12 13:55:00-04:00,573.84,573.86,573.8,573.8,0,4,0.0
2022-09-12 13:56:00-04:00,573.78,573.85,573.78,573.85,0,4,0.0
2022-09-12 13:57:00-04:00,573.85,573.85,573.74,573.74,0,4,0.0
2022-09-12 13:58:00-04:00,573.72,573.73,573.71,573.71,0,4,0.0
2022-09-12 13:59:00-04:00,573.68,573.72,573.62,573.72,0,4,0.0
2022-09-12 14:00:00-04:00,573.73,573.73,573.55,573.55,0,4,0.0
2022-09-12 14:01:00-04:00,573.53,573.53,573.4,573.4,0,4,0.0
2022-09-12 14:02:00-04:00,573.27,573.27,573.17,573.17,0,4,0.0
2022-09-12 14:03:00-04:00,573.04,573.08,573.04,573.08,0,4,0.0
2022-09-12 14:04:00-04:00,573.03,573.03,572.96,572.99,0,4,0.0
2022-09-12 14:05:00-04:00,572.94,573.02,572.94,573.0,0,4,0.0
2022-09-12 14:06:00-04:00,572.91,572.91,572.8,572.8,0,4,0.0
2022-09-12 14:07:00-04:00,572.79,572.79,572.73,572.74,0,4,0.0
2022-09-12 14:08:00-04:00,572.76,572.82,572.75,572.82,0,4,0.0
2022-09-12 14:09:00-04:00,572.83,572.88,572.83,572.87,0,4,0.0
2022-09-12 14:10:00-04:00,572.89,572.89,572.81,572.81,0,4,0.0
2022-09-12 14:11:00-04:00,572.83,572.85,572.83,572.85,0,4,0.0
2022-09-12 14:12:00-04:00,572.93,573.06,572.93,573.06,0,4,0.0
2022-09-12 14:13:00-04:00,573.13,573.25,573.13,573.25,0,4,0.0
2022-09-12 14:14:00-04:00,573.27,573.37,573.27,573.37,0,4,0.0
2022-09-12 14:15:00-04:00,573.4,573.51,573.4,573.51,0,4,0.0
2022-09-12 14:16:00-04:00,573.55,573.65,573.55,573.64,0,4,0.0
2022-09-12 14:17:00-04:00,573.58,573.58,572.89,572.89,0,4,0.0
2022-09-12 14:18:00-04:00,572.94,572.94,572.82,572.82,0,4,0.0
2022-09-12 14:19:00-04:00,572.71,572.75,572.71,572.71,0,4,0.0
2022-09-12 14:20:00-04:00,572.72,572.89,572.72,572.89,0,4,0.0
2022-09-12 14:21:00-04:00,572.9,572.9,572.61,572.61,0,4,0.0
2022-09-12 14:22:00-04:00,572.55,572.55,572.37,572.37,0,4,0.0
2022-09-12 14:23:00-04:00,572.33,572.33,572.24,572.29,0,4,0.0
2022-09-12 14:24:00-04:00,572.94,572.94,572.86,572.86,0,4,0.0
2022-09-12 14:25:00-04:00,572.9,572.95,572.75,572.75,0,4,0.0
2022-09-12 14:26:00-04:00,572.71,572.77,572.71,572.77,0,4,0.0
2022-09-12 14:27:00-04:00,572.8,572.8,572.77,572.78,0,4,0.0
2022-09-12 14:28:00-04:00,572.78,572.78,572.62,572.62,0,4,0.0
2022-09-12 14:29:00-04:00,572.52,572.54,572.51,572.54,0,4,0.0
2022-09-12 14:30:00-04:00,572.5,572.52,572.4,572.52,0,4,0.0
2022-09-12 14:31:00-04:00,572.53,572.59,572.49,572.59,0,4,0.0
2022-09-12 14:32:00-04:00,572.57,572.57,572.19,572.19,0,4,0.0
2022-09-12 14:33:00-04:00,572.15,572.15,571.97,571.97,0,4,0.0
2022-09-12 14:34:00-04:00,571.89,572.02,571.89,572.02,0,4,0.0
2022-09-12 14:35:00-04:00,572.15,572.18,572.09,572.09,0,4,0.0
2022-09-12 14:36:00-04:00,572.06,572.23,572.06,572.23,0,4,0.0
2022-09-12 14:37:00-04:00,572.23,572.31,572.23,572.31,0,4,0.0
2022-09-12 14:38:00-04:00,572.23,572.32,572.22,572.32,0,4,0.0
2022-09-12 14:39:00-04:00,572.29,572.37,572.29,572.37,0,4,0.0
2022-09-12 14:40:00-04:00,572.4,572.43,572.37,572.37,0,4,0.0
2022-09-12 14:41:00-04:00,572.43,572.6,572.43,572.6,0,4,0.0
2022-09-12 14:42:00-04:00,572.54,572.7,572.54,572.7,0,4,0.0
2022-09-12 14:43:00-04:00,572.67,572.7,572.67,572.7,0,4,0.0
2022-09-12 14:44:00-04:00,572.77,572.77,572.75,572.77,0,4,0.0
2022-09-12 14:45:00-04:00,572.75,572.83,572.75,572.83,0,4,0.0
2022-09-12 14:46:00-04:00,572.88,573.06,572.88,573.06,0,4,0.0
2022-09-12 14:47:00-04:00,573.16,573.18,573.16,573.17,0,4,0.0
2022-09-12 14:48:00-04:00,573.17,573.22,573.17,573.22,0,4,0.0
2022-09-12 14:49:00-04:00,573.23,573.33,573.23,573.33,0,4,0.0
2022-09-12 14:50:00-04:00,573.34,573.36,573.33,573.34,0,4,0.0
2022-09-12 14:51:00-04:00,573.32,573.36,573.32,573.36,0,4,0.0
2022-09-12 14:52:00-04:00,573.46,573.46,573.38,573.4,0,4,0.0
2022-09-12 14:53:00-04:00,573.36,573.36,573.3,573.32,0,4,0.0
2022-09-12 14:54:00-04:00,573.32,573.32,573.21,573.21,0,4,0.0
2022-09-12 14:55:00-04:00,573.2,573.28,573.2,573.28,0,4,0.0
2022-09-12 14:56:00-04:00,573.37,573.46,573.37,573.46,0,4,0.0
2022-09-12 14:57:00-04:00,573.49,573.55,573.48,573.55,0,4,0.0
2022-09-12 14:58:00-04:00,573.63,573.63,573.53,573.53,0,4,0.0
2022-09-12 14:59:00-04:00,573.49,573.49,573.27,573.37,0,4,0.0
2022-09-12 15:00:00-04:00,573.38,573.41,573.38,573.41,0,4,0.0
2022-09-12 15:01:00-04:00,573.49,573.58,573.49,573.58,0,4,0.0
2022-09-12 15:02:00-04:00,573.59,573.59,573.48,573.51,0,4,0.0
2022-09-12 15:03:00-04:00,573.51,573.51,573.49,573.49,0,4,0.0
2022-09-12 15:04:00-04:00,573.46,573.55,573.46,573.55,0,4,0.0
2022-09-12 15:05:00-04:00,573.48,573.54,573.48,573.54,0,4,0.0
2022-09-12 15:06:00-04:00,573.47,573.56,573.44,573.56,0,4,0.0
2022-09-12 15:07:00-04:00,573.6,573.74,573.6,573.74,0,4,0.0
2022-09-12 15:08:00-04:00,573.71,573.87,573.71,573.87,0,4,0.0
2022-09-12 15:09:00-04:00,573.95,574.0,573.95,574.0,0,4,0.0
2022-09-12 15:10:00-04:00,573.93,573.96,573.91,573.91,0,4,0.0
2022-09-12 15:11:00-04:00,573.89,573.9,573.89,573.9,0,4,0.0
2022-09-12 15:12:00-04:00,573.87,573.9,573.87,573.88,0,4,0.0
2022-09-12 15:13:00-04:00,573.9,574.03,573.9,574.02,0,4,0.0
2022-09-12 15:14:00-04:00,574.0,574.04,573.99,574.03,0,4,0.0
2022-09-12 15:15:00-04:00,574.03,574.04,574.03,574.04,0,4,0.0
2022-09-12 15:16:00-04:00,573.87,573.87,573.81,573.81,0,4,0.0
2022-09-12 15:17:00-04:00,573.86,573.86,573.84,573.86,0,4,0.0
2022-09-12 15:18:00-04:00,573.84,573.84,573.76,573.76,0,4,0.0
2022-09-12 15:19:00-04:00,573.76,573.76,573.74,573.76,0,4,0.0
2022-09-12 15:20:00-04:00,573.81,573.82,573.76,573.82,0,4,0.0
2022-09-12 15:21:00-04:00,573.91,574.02,573.91,573.99,0,4,0.0
2022-09-12 15:22:00-04:00,573.99,574.02,573.95,573.95,0,4,0.0
2022-09-12 15:23:00-04:00,573.93,573.94,573.93,573.94,0,4,0.0
2022-09-12 15:24:00-04:00,573.91,573.91,573.62,573.62,0,4,0.0
2022-09-12 15:25:00-04:00,573.55,573.55,573.34,573.34,0,4,0.0
2022-09-12 15:26:00-04:00,573.31,573.31,573.24,573.24,0,4,0.0
2022-09-12 15:27:00-04:00,573.21,573.21,573.13,573.13,0,4,0.0
2022-09-12 15:28:00-04:00,573.1,573.16,573.1,573.16,0,4,0.0
2022-09-12 15:29:00-04:00,573.23,573.23,573.18,573.18,0,4,0.0
2022-09-12 15:30:00-04:00,573.09,573.09,572.92,572.92,0,4,0.0
2022-09-12 15:31:00-04:00,572.85,572.85,572.83,572.84,0,4,0.0
2022-09-12 15:32:00-04:00,572.9,573.07,572.9,573.07,0,4,0.0
2022-09-12 15:33:00-04:00,572.99,572.99,572.59,572.59,0,4,0.0
2022-09-12 15:34:00-04:00,572.58,572.58,572.49,572.54,0,4,0.0
2022-09-12 15:35:00-04:00,572.54,572.54,572.47,572.5,0,4,0.0
2022-09-12 15:36:00-04:00,572.51,572.51,572.44,572.44,0,4,0.0
2022-09-12 15:37:00-04:00,572.36,572.47,572.36,572.47,0,4,0.0
2022-09-12 15:38:00-04:00,572.62,572.75,572.62,572.75,0,4,0.0
2022-09-12 15:39:00-04:00,572.68,572.71,572.58,572.71,0,4,0.0
2022-09-12 15:40:00-04:00,572.71,572.71,572.67,572.68,0,4,0.0
2022-09-12 15:41:00-04:00,572.79,572.98,572.79,572.98,0,4,0.0
2022-09-12 15:42:00-04:00,573.1,573.27,573.1,573.27,0,4,0.0
2022-09-12 15:43:00-04:00,573.3,573.52,573.3,573.52,0,4,0.0
2022-09-12 15:44:00-04:00,573.65,573.73,573.65,573.7,0,4,0.0
2022-09-12 15:45:00-04:00,573.73,573.81,573.73,573.76,0,4,0.0
2022-09-12 15:46:00-04:00,573.6,573.7,573.6,573.7,0,4,0.0
2022-09-12 15:47:00-04:00,573.71,573.71,573.39,573.48,0,4,0.0
2022-09-12 15:48:00-04:00,573.47,573.47,573.28,573.28,0,4,0.0
2022-09-12 15:49:00-04:00,573.42,573.59,573.3,573.3,0,4,0.0
2022-09-12 15:50:00-04:00,573.27,573.29,573.21,573.26,0,4,0.0
2022-09-12 15:51:00-04:00,573.09,573.13,573.05,573.13,0,4,0.0
2022-09-12 15:52:00-04:00,572.94,573.09,572.94,573.05,0,4,0.0
2022-09-12 15:53:00-04:00,572.87,572.91,572.87,572.91,0,4,0.0
2022-09-12 15:54:00-04:00,572.87,573.21,572.87,573.21,0,4,0.0
2022-09-12 15:55:00-04:00,573.5,573.82,573.5,573.71,0,4,0.0
2022-09-12 15:56:00-04:00,573.82,573.9,573.76,573.81,0,4,0.0
2022-09-12 15:57:00-04:00,573.78,573.81,573.71,573.71,0,4,0.0
2022-09-12 15:58:00-04:00,573.74,573.85,573.7,573.85,0,4,0.0
2022-09-12 15:59:00-04:00,573.96,574.28,573.9,574.28,0,4,0.0
2022-09-13 09:31:00-04:00,565.95,566.12,565.57,565.57,0,5,0.0
2022-09-13 09:32:00-04:00,565.76,565.87,565.25,565.25,0,4,0.0
2022-09-13 09:33:00-04:00,564.87,564.87,564.1,564.31,0,4,0.0
2022-09-13 09:34:00-04:00,564.22,564.22,563.63,563.71,0,4,0.0
2022-09-13 09:35:00-04:00,563.37,563.37,561.68,561.68,0,4,0.0
2022-09-13 09:36:00-04:00,561.51,561.51,561.46,561.46,0,4,0.0
2022-09-13 09:37:00-04:00,561.32,561.32,561.14,561.14,0,4,0.0
2022-09-13 09:38:00-04:00,561.0,561.0,560.78,560.78,0,3,0.0
2022-09-13 09:39:00-04:00,560.76,561.37,560.72,561.26,0,4,0.0
2022-09-13 09:40:00-04:00,561.57,561.68,561.49,561.68,0,4,0.0
2022-09-13 09:41:00-04:00,561.74,562.5,561.74,562.5,0,4,0.0
2022-09-13 09:42:00-04:00,562.55,562.75,562.35,562.35,0,4,0.0
2022-09-13 09:43:00-04:00,562.17,562.18,561.99,561.99,0,4,0.0
2022-09-13 09:44:00-04:00,562.23,562.47,562.08,562.08,0,4,0.0
2022-09-13 09:45:00-04:00,562.11,562.12,561.71,561.71,0,4,0.0
2022-09-13 09:46:00-04:00,561.62,561.9,561.56,561.56,0,4,0.0
2022-09-13 09:47:00-04:00,561.56,562.12,561.56,562.12,0,4,0.0
2022-09-13 09:48:00-04:00,562.31,562.31,562.25,562.25,0,4,0.0
2022-09-13 09:49:00-04:00,561.99,562.26,561.99,562.26,0,4,0.0
2022-09-13 09:50:00-04:00,562.03,562.94,562.03,562.94,0,4,0.0
2022-09-13 09:51:00-04:00,563.24,563.8,563.24,563.8,0,5,0.0
2022-09-13 09:52:00-04:00,563.66,563.66,563.49,563.65,0,3,0.0
2022-09-13 09:53:00-04:00,563.88,564.11,563.79,563.79,0,4,0.0
2022-09-13 09:54:00-04:00,563.85,563.88,563.79,563.87,0,4,0.0
2022-09-13 09:55:00-04:00,563.77,563.77,563.44,563.44,0,4,0.0
2022-09-13 09:56:00-04:00,563.22,563.22,562.92,563.15,0,4,0.0
2022-09-13 09:57:00-04:00,563.49,564.29,563.49,564.27,0,4,0.0
2022-09-13 09:58:00-04:00,564.22,564.22,563.8,563.8,0,4,0.0
2022-09-13 09:59:00-04:00,563.76,563.76,563.41,563.41,0,4,0.0
2022-09-13 10:00:00-04:00,563.03,563.03,562.24,562.24,0,4,0.0
2022-09-13 10:01:00-04:00,562.05,562.05,561.46,561.46,0,4,0.0
2022-09-13 10:02:00-04:00,561.36,561.36,560.94,560.94,0,4,0.0
2022-09-13 10:03:00-04:00,561.08,561.38,561.08,561.32,0,4,0.0
2022-09-13 10:04:00-04:00,561.2,561.2,560.88,560.88,0,4,0.0
2022-09-13 10:05:00-04:00,560.76,561.19,560.76,561.07,0,5,0.0
2022-09-13 10:06:00-04:00,560.84,561.0,560.78,561.0,0,3,0.0
2022-09-13 10:07:00-04:00,561.31,561.42,561.24,561.24,0,4,0.0
2022-09-13 10:08:00-04:00,561.18,561.18,560.93,561.05,0,4,0.0
2022-09-13 10:09:00-04:00,560.99,561.06,560.77,561.05,0,4,0.0
2022-09-13 10:10:00-04:00,561.04,561.04,560.94,560.94,0,4,0.0
2022-09-13 10:11:00-04:00,560.94,560.98,560.89,560.91,0,4,0.0
2022-09-13 10:12:00-04:00,560.93,561.01,560.75,561.01,0,4,0.0
2022-09-13 10:13:00-04:00,560.91,560.98,560.73,560.98,0,5,0.0
2022-09-13 10:14:00-04:00,561.11,561.3,561.11,561.12,0,4,0.0
2022-09-13 10:15:00-04:00,561.08,561.08,560.97,560.99,0,3,0.0
2022-09-13 10:16:00-04:00,560.91,561.17,560.91,561.17,0,4,0.0
2022-09-13 10:17:00-04:00,561.16,561.16,560.81,560.81,0,4,0.0
2022-09-13 10:18:00-04:00,560.84,561.66,560.84,561.66,0,4,0.0
2022-09-13 10:19:00-04:00,561.6,561.69,561.6,561.66,0,4,0.0
2022-09-13 10:20:00-04:00,561.95,561.95,561.72,561.72,0,5,0.0
2022-09-13 10:21:00-04:00,561.51,561.51,561.24,561.24,0,4,0.0
2022-09-13 10:22:00-04:00,561.2,561.29,560.88,560.88,0,3,0.0
2022-09-13 10:23:00-04:00,560.91,560.91,560.56,560.58,0,4,0.0
2022-09-13 10:24:00-04:00,560.53,560.54,560.36,560.54,0,4,0.0
2022-09-13 10:25:00-04:00,560.49,560.49,560.35,560.35,0,4,0.0
2022-09-13 10:26:00-04:00,560.24,560.3,559.91,559.91,0,5,0.0
2022-09-13 10:27:00-04:00,559.82,559.89,559.82,559.87,0,4,0.0
2022-09-13 10:28:00-04:00,560.03,560.03,559.94,559.94,0,4,0.0
2022-09-13 10:29:00-04:00,560.02,560.04,559.76,559.76,0,3,0.0
2022-09-13 10:30:00-04:00,559.53,559.53,559.38,559.38,0,4,0.0
2022-09-13 10:31:00-04:00,559.3,559.55,559.3,559.55,0,4,0.0
2022-09-13 10:32:00-04:00,559.66,559.66,559.12,559.12,0,4,0.0
2022-09-13 10:33:00-04:00,559.04,559.6,559.04,559.37,0,5,0.0
2022-09-13 10:34:00-04:00,559.22,559.22,558.71,558.71,0,4,0.0
2022-09-13 10:35:00-04:00,558.63,558.82,558.63,558.82,0,3,0.0
2022-09-13 10:36:00-04:00,558.79,558.8,558.62,558.62,0,5,0.0
2022-09-13 10:37:00-04:00,558.84,558.84,558.66,558.66,0,3,0.0
2022-09-13 10:38:00-04:00,558.53,558.53,558.31,558.31,0,4,0.0
2022-09-13 10:39:00-04:00,558.31,558.31,558.16,558.16,0,5,0.0
2022-09-13 10:40:00-04:00,558.28,558.28,558.28,558.28,0,3,0.0
2022-09-13 10:41:00-04:00,558.27,558.36,558.27,558.29,0,4,0.0
2022-09-13 10:42:00-04:00,558.25,558.25,557.79,557.79,0,4,0.0
2022-09-13 10:43:00-04:00,557.75,557.89,557.75,557.89,0,4,0.0
2022-09-13 10:44:00-04:00,557.99,557.99,557.9,557.9,0,4,0.0
2022-09-13 10:45:00-04:00,558.0,558.0,557.66,557.66,0,5,0.0
2022-09-13 10:46:00-04:00,557.51,557.57,557.49,557.57,0,3,0.0
2022-09-13 10:47:00-04:00,557.63,557.63,557.54,557.54,0,4,0.0
2022-09-13 10:48:00-04:00,557.56,557.6,557.54,557.6,0,4,0.0
2022-09-13 10:49:00-04:00,557.57,557.57,557.26,557.26,0,4,0.0
2022-09-13 10:50:00-04:00,557.21,557.21,557.12,557.18,0,4,0.0
2022-09-13 10:51:00-04:00,557.19,557.19,556.88,556.92,0,5,0.0
2022-09-13 10:52:00-04:00,557.06,557.23,557.06,557.23,0,3,0.0
2022-09-13 10:53:00-04:00,557.2,557.2,557.06,557.11,0,4,0.0
2022-09-13 10:54:00-04:00,557.28,557.41,557.28,557.41,0,4,0.0
2022-09-13 10:55:00-04:00,557.44,557.53,557.44,557.52,0,4,0.0
2022-09-13 10:56:00-04:00,557.52,557.66,557.52,557.66,0,4,0.0
2022-09-13 10:57:00-04:00,557.69,558.05,557.69,558.05,0,5,0.0
2022-09-13 10:58:00-04:00,558.03,558.24,558.03,558.24,0,3,0.0
2022-09-13 10:59:00-04:00,558.2,558.2,558.04,558.09,0,5,0.0
2022-09-13 11:00:00-04:00,558.1,558.21,558.1,558.21,0,3,0.0
2022-09-13 11:01:00-04:00,558.27,558.98,558.27,558.98,0,4,0.0
2022-09-13 11:02:00-04:00,559.08,559.2,559.08,559.08,0,4,0.0
2022-09-13 11:03:00-04:00,558.86,559.05,558.86,559.05,0,4,0.0
2022-09-13 11:04:00-04:00,558.99,559.08,558.99,559.08,0,4,0.0
2022-09-13 11:05:00-04:00,559.09,559.17,559.0,559.0,0,4,0.0
2022-09-13 11:06:00-04:00,559.11,559.11,558.91,558.91,0,4,0.0
2022-09-13 11:07:00-04:00,558.87,559.05,558.87,559.05,0,4,0.0
2022-09-13 11:08:00-04:00,559.04,559.04,558.76,558.76,0,4,0.0
2022-09-13 11:09:00-04:00,558.69,558.87,558.65,558.87,0,4,0.0
2022-09-13 11:10:00-04:00,558.85,558.91,558.85,558.91,0,4,0.0
2022-09-13 11:11:00-04:00,558.82,558.82,558.27,558.27,0,4,0.0
2022-09-13 11:12:00-04:00,558.32,558.64,558.27,558.64,0,4,0.0
2022-09-13 11:13:00-04:00,558.72,558.95,558.72,558.95,0,4,0.0
2022-09-13 11:14:00-04:00,559.03,559.09,558.91,558.91,0,5,0.0
2022-09-13 11:15:00-04:00,558.84,558.84,558.8,558.8,0,4,0.0
2022-09-13 11:16:00-04:00,558.63,559.22,558.63,559.22,0,4,0.0
2022-09-13 11:17:00-04:00,559.26,559.26,559.22,559.22,0,4,0.0
2022-09-13 11:18:00-04:00,559.26,559.32,559.23,559.32,0,4,0.0
2022-09-13 11:19:00-04:00,559.25,559.25,558.97,558.97,0,4,0.0
2022-09-13 11:20:00-04:00,558.93,559.14,558.88,558.88,0,4,0.0
2022-09-13 11:21:00-04:00,558.91,559.15,558.91,559.15,0,4,0.0
2022-09-13 11:22:00-04:00,559.41,559.44,559.38,559.44,0,4,0.0
2022-09-13 11:23:00-04:00,559.47,559.47,559.32,559.32,0,4,0.0
2022-09-13 11:24:00-04:00,559.31,559.32,559.04,559.04,0,4,0.0
2022-09-13 11:25:00-04:00,559.05,559.1,558.96,559.1,0,4,0.0
2022-09-13 11:26:00-04:00,559.11,559.22,559.11,559.22,0,4,0.0
2022-09-13 11:27:00-04:00,559.37,559.39,559.37,559.37,0,3,0.0
2022-09-13 11:28:00-04:00,559.48,559.49,559.41,559.41,0,4,0.0
2022-09-13 11:29:00-04:00,559.38,559.38,559.27,559.34,0,4,0.0
2022-09-13 11:30:00-04:00,559.58,559.71,559.57,559.71,0,4,0.0
2022-09-13 11:31:00-04:00,559.7,559.84,559.64,559.84,0,4,0.0
2022-09-13 11:32:00-04:00,559.95,560.03,559.94,559.94,0,4,0.0
2022-09-13 11:33:00-04:00,559.9,559.9,559.66,559.66,0,4,0.0
2022-09-13 11:34:00-04:00,559.71,559.83,559.71,559.82,0,5,0.0
2022-09-13 11:35:00-04:00,559.89,559.89,559.84,559.84,0,3,0.0
2022-09-13 11:36:00-04:00,559.87,559.94,559.87,559.94,0,4,0.0
2022-09-13 11:37:00-04:00,560.03,560.03,559.92,559.93,0,4,0.0
2022-09-13 11:38:00-04:00,559.95,560.11,559.95,560.11,0,4,0.0
2022-09-13 11:39:00-04:00,560.12,560.14,560.11,560.11,0,4,0.0
2022-09-13 11:40:00-04:00,560.16,560.16,559.72,559.72,0,5,0.0
2022-09-13 11:41:00-04:00,559.66,559.66,559.58,559.58,0,3,0.0
2022-09-13 11:42:00-04:00,559.47,559.47,559.06,559.06,0,4,0.0
2022-09-13 11:43:00-04:00,559.08,559.08,558.81,558.98,0,5,0.0
2022-09-13 11:44:00-04:00,558.96,559.08,558.96,559.08,0,4,0.0
2022-09-13 11:45:00-04:00,558.92,558.92,558.5,558.5,0,3,0.0
2022-09-13 11:46:00-04:00,558.53,558.53,558.47,558.52,0,4,0.0
2022-09-13 11:47:00-04:00,558.59,558.74,558.59,558.74,0,5,0.0
