,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index
,open,high,low,close,volume,num_trds,value
2022-12-21 12:07:00-05:00,497.1,497.15,497.1,497.15,0,4,0.0
2022-12-21 12:08:00-05:00,497.19,497.19,497.08,497.08,0,4,0.0
2022-12-21 12:09:00-05:00,497.04,497.04,496.9,496.9,0,4,0.0
2022-12-21 12:10:00-05:00,496.92,496.95,496.9,496.95,0,4,0.0
2022-12-21 12:11:00-05:00,496.92,496.95,496.91,496.95,0,4,0.0
2022-12-21 12:12:00-05:00,496.98,497.02,496.98,497.02,0,4,0.0
2022-12-21 12:13:00-05:00,496.98,496.98,496.84,496.84,0,4,0.0
2022-12-21 12:14:00-05:00,496.85,496.91,496.85,496.91,0,4,0.0
2022-12-21 12:15:00-05:00,496.95,496.95,496.93,496.93,0,4,0.0
2022-12-21 12:16:00-05:00,496.9,496.91,496.88,496.91,0,4,0.0
2022-12-21 12:17:00-05:00,496.91,496.96,496.89,496.89,0,4,0.0
2022-12-21 12:18:00-05:00,496.9,496.96,496.9,496.96,0,4,0.0
2022-12-21 12:19:00-05:00,496.84,496.92,496.84,496.92,0,4,0.0
2022-12-21 12:20:00-05:00,496.91,496.97,496.91,496.95,0,4,0.0
2022-12-21 12:21:00-05:00,496.95,497.01,496.95,497.01,0,4,0.0
2022-12-21 12:22:00-05:00,497.04,497.15,497.04,497.15,0,4,0.0
2022-12-21 12:23:00-05:00,497.17,497.25,497.17,497.25,0,4,0.0
2022-12-21 12:24:00-05:00,497.24,497.25,497.22,497.22,0,4,0.0
2022-12-21 12:25:00-05:00,497.16,497.16,497.02,497.02,0,4,0.0
2022-12-21 12:26:00-05:00,497.01,497.01,496.94,497.0,0,4,0.0
2022-12-21 12:27:00-05:00,496.98,496.98,496.96,496.96,0,4,0.0
2022-12-21 12:28:00-05:00,496.95,496.95,496.81,496.81,0,4,0.0
2022-12-21 12:29:00-05:00,496.82,496.87,496.82,496.82,0,4,0.0
2022-12-21 12:30:00-05:00,496.85,496.89,496.85,496.89,0,4,0.0
2022-12-21 12:31:00-05:00,496.93,496.94,496.93,496.93,0,4,0.0
2022-12-21 12:32:00-05:00,496.98,497.04,496.98,497.03,0,4,0.0
2022-12-21 12:33:00-05:00,497.07,497.1,497.03,497.03,0,4,0.0
2022-12-21 12:34:00-05:00,497.01,497.02,496.99,496.99,0,4,0.0
2022-12-21 12:35:00-05:00,497.03,497.04,497.03,497.03,0,4,0.0
2022-12-21 12:36:00-05:00,496.99,497.04,496.98,497.04,0,4,0.0
2022-12-21 12:37:00-05:00,497.07,497.12,497.07,497.12,0,4,0.0
2022-12-21 12:38:00-05:00,497.11,497.17,497.11,497.15,0,4,0.0
2022-12-21 12:39:00-05:00,497.15,497.15,497.14,497.14,0,4,0.0
2022-12-21 12:40:00-05:00,497.14,497.17,497.14,497.16,0,4,0.0
2022-12-21 12:41:00-05:00,497.17,497.18,497.13,497.18,0,4,0.0
2022-12-21 12:42:00-05:00,497.2,497.3,497.2,497.28,0,4,0.0
2022-12-21 12:43:00-05:00,497.28,497.28,497.27,497.27,0,4,0.0
2022-12-21 12:44:00-05:00,497.27,497.27,497.24,497.24,0,4,0.0
2022-12-21 12:45:00-05:00,497.21,497.21,497.1,497.1,0,4,0.0
2022-12-21 12:46:00-05:00,497.03,497.06,497.03,497.06,0,4,0.0
2022-12-21 12:47:00-05:00,496.95,496.98,496.94,496.98,0,4,0.0
2022-12-21 12:48:00-05:00,496.95,496.95,496.92,496.92,0,4,0.0
2022-12-21 12:49:00-05:00,496.93,497.01,496.93,497.01,0,4,0.0
2022-12-21 12:50:00-05:00,496.99,497.13,496.99,497.13,0,4,0.0
2022-12-21 12:51:00-05:00,497.17,497.17,497.1,497.1,0,4,0.0
2022-12-21 12:52:00-05:00,497.07,497.08,497.06,497.06,0,4,0.0
2022-12-21 12:53:00-05:00,497.06,497.1,497.06,497.09,0,4,0.0
2022-12-21 12:54:00-05:00,497.13,497.18,497.13,497.18,0,4,0.0
2022-12-21 12:55:00-05:00,497.14,497.15,497.11,497.15,0,4,0.0
2022-12-21 12:56:00-05:00,497.15,497.26,497.15,497.26,0,4,0.0
2022-12-21 12:57:00-05:00,497.24,497.24,497.21,497.21,0,4,0.0
2022-12-21 12:58:00-05:00,497.21,497.26,497.2,497.26,0,4,0.0
2022-12-21 12:59:00-05:00,497.41,497.54,497.41,497.54,0,4,0.0
2022-12-21 13:00:00-05:00,497.54,497.54,497.51,497.51,0,4,0.0
2022-12-21 13:01:00-05:00,497.53,497.54,497.52,497.54,0,4,0.0
2022-12-21 13:02:00-05:00,497.64,497.73,497.64,497.73,0,4,0.0
2022-12-21 13:03:00-05:00,497.74,497.74,497.69,497.73,0,4,0.0
2022-12-21 13:04:00-05:00,497.75,497.76,497.73,497.76,0,4,0.0
2022-12-21 13:05:00-05:00,497.84,497.84,497.83,497.84,0,4,0.0
2022-12-21 13:06:00-05:00,497.89,497.89,497.89,497.89,0,4,0.0
2022-12-21 13:07:00-05:00,497.89,497.89,497.86,497.86,0,4,0.0
2022-12-21 13:08:00-05:00,497.83,497.83,497.81,497.81,0,4,0.0
2022-12-21 13:09:00-05:00,497.85,497.87,497.84,497.87,0,4,0.0
2022-12-21 13:10:00-05:00,497.91,497.95,497.91,497.95,0,4,0.0
2022-12-21 13:11:00-05:00,497.9,497.92,497.9,497.91,0,4,0.0
2022-12-21 13:12:00-05:00,497.87,497.87,497.73,497.77,0,4,0.0
2022-12-21 13:13:00-05:00,497.8,497.8,497.72,497.72,0,4,0.0
2022-12-21 13:14:00-05:00,497.72,497.72,497.71,497.71,0,4,0.0
2022-12-21 13:15:00-05:00,497.68,497.68,497.56,497.63,0,4,0.0
2022-12-21 13:16:00-05:00,497.63,497.63,497.57,497.57,0,4,0.0
2022-12-21 13:17:00-05:00,497.56,497.59,497.54,497.54,0,4,0.0
2022-12-21 13:18:00-05:00,497.53,497.53,497.44,497.44,0,4,0.0
2022-12-21 13:19:00-05:00,497.45,497.45,497.42,497.45,0,4,0.0
2022-12-21 13:20:00-05:00,497.4,497.4,497.39,497.39,0,4,0.0
2022-12-21 13:21:00-05:00,497.39,497.39,497.27,497.27,0,4,0.0
2022-12-21 13:22:00-05:00,497.17,497.17,497.01,497.01,0,4,0.0
2022-12-21 13:23:00-05:00,497.03,497.05,497.02,497.05,0,4,0.0
2022-12-21 13:24:00-05:00,496.95,496.95,496.92,496.93,0,4,0.0
2022-12-21 13:25:00-05:00,496.93,496.93,496.81,496.81,0,4,0.0
2022-12-21 13:26:00-05:00,496.8,496.85,496.8,496.85,0,4,0.0
2022-12-21 13:27:00-05:00,496.98,497.03,496.98,497.03,0,4,0.0
2022-12-21 13:28:00-05:00,497.0,497.0,496.91,496.91,0,4,0.0
2022-12-21 13:29:00-05:00,496.89,496.89,496.83,496.83,0,4,0.0
2022-12-21 13:30:00-05:00,496.76,496.78,496.76,496.78,0,4,0.0
2022-12-21 13:31:00-05:00,496.84,496.85,496.82,496.85,0,4,0.0
2022-12-21 13:32:00-05:00,496.91,497.01,496.91,497.01,0,4,0.0
2022-12-21 13:33:00-05:00,497.05,497.07,497.05,497.07,0,4,0.0
2022-12-21 13:34:00-05:00,497.07,497.08,497.05,497.05,0,4,0.0
2022-12-21 13:35:00-05:00,497.01,497.11,497.01,497.11,0,4,0.0
2022-12-21 13:36:00-05:00,497.1,497.1,497.1,497.1,0,4,0.0
2022-12-21 13:37:00-05:00,497.06,497.08,497.06,497.08,0,4,0.0
2022-12-21 13:38:00-05:00,497.13,497.15,497.13,497.15,0,4,0.0
2022-12-21 13:39:00-05:00,497.13,497.18,497.11,497.18,0,4,0.0
2022-12-21 13:40:00-05:00,497.19,497.2,497.19,497.19,0,4,0.0
2022-12-21 13:41:00-05:00,497.18,497.2,497.17,497.2,0,4,0.0
2022-12-21 13:42:00-05:00,497.19,497.24,497.19,497.24,0,4,0.0
2022-12-21 13:43:00-05:00,497.26,497.26,497.21,497.21,0,4,0.0
2022-12-21 13:44:00-05:00,497.22,497.3,497.21,497.3,0,4,0.0
2022-12-21 13:45:00-05:00,497.34,497.4,497.34,497.4,0,4,0.0
2022-12-21 13:46:00-05:00,497.41,497.49,497.41,497.48,0,4,0.0
2022-12-21 13:47:00-05:00,497.49,497.49,497.48,497.48,0,4,0.0
2022-12-21 13:48:00-05:00,497.49,497.49,497.47,497.49,0,4,0.0
2022-12-21 13:49:00-05:00,497.48,497.48,497.46,497.46,0,4,0.0
2022-12-21 13:50:00-05:00,497.46,497.48,497.46,497.48,0,4,0.0
2022-12-21 13:51:00-05:00,497.52,497.57,497.52,497.57,0,4,0.0
2022-12-21 13:52:00-05:00,497.61,497.61,497.61,497.61,0,4,0.0
2022-12-21 13:53:00-05:00,497.57,497.65,497.57,497.65,0,4,0.0
2022-12-21 13:54:00-05:00,497.69,497.78,497.69,497.78,0,4,0.0
2022-12-21 13:55:00-05:00,497.78,497.82,497.78,497.82,0,4,0.0
2022-12-21 13:56:00-05:00,497.83,497.9,497.83,497.9,0,4,0.0
2022-12-21 13:57:00-05:00,497.91,497.91,497.89,497.9,0,4,0.0
2022-12-21 13:58:00-05:00,497.92,497.97,497.92,497.96,0,4,0.0
2022-12-21 13:59:00-05:00,497.96,497.96,497.85,497.85,0,4,0.0
2022-12-21 14:00:00-05:00,497.85,497.9,497.85,497.9,0,4,0.0
2022-12-21 14:01:00-05:00,497.95,498.07,497.95,498.07,0,4,0.0
2022-12-21 14:02:00-05:00,498.08,498.16,498.08,498.16,0,4,0.0
2022-12-21 14:03:00-05:00,498.27,498.27,498.25,498.25,0,4,0.0
2022-12-21 14:04:00-05:00,498.26,498.35,498.26,498.33,0,4,0.0
2022-12-21 14:05:00-05:00,498.34,498.34,498.29,498.31,0,4,0.0
2022-12-21 14:06:00-05:00,498.35,498.39,498.35,498.39,0,4,0.0
2022-12-21 14:07:00-05:00,498.54,498.54,498.44,498.44,0,4,0.0
2022-12-21 14:08:00-05:00,498.41,498.46,498.39,498.46,0,4,0.0
2022-12-21 14:09:00-05:00,498.47,498.47,498.41,498.41,0,4,0.0
2022-12-21 14:10:00-05:00,498.43,498.43,498.32,498.32,0,4,0.0
2022-12-21 14:11:00-05:00,498.29,498.36,498.29,498.36,0,4,0.0
2022-12-21 14:12:00-05:00,498.4,498.45,498.4,498.45,0,4,0.0
2022-12-21 14:13:00-05:00,498.41,498.41,498.3,498.31,0,4,0.0
2022-12-21 14:14:00-05:00,498.32,498.32,498.3,498.3,0,4,0.0
2022-12-21 14:15:00-05:00,498.31,498.4,498.31,498.39,0,4,0.0
2022-12-21 14:16:00-05:00,498.39,498.39,498.3,498.3,0,4,0.0
2022-12-21 14:17:00-05:00,498.29,498.3,498.26,498.26,0,4,0.0
2022-12-21 14:18:00-05:00,498.28,498.32,498.28,498.29,0,4,0.0
2022-12-21 14:19:00-05:00,498.29,498.29,498.22,498.22,0,4,0.0
2022-12-21 14:20:00-05:00,498.23,498.23,498.11,498.11,0,4,0.0
2022-12-21 14:21:00-05:00,498.05,498.05,498.04,498.04,0,4,0.0
2022-12-21 14:22:00-05:00,498.01,498.01,497.98,497.99,0,4,0.0
2022-12-21 14:23:00-05:00,498.0,498.03,497.93,497.93,0,4,0.0
2022-12-21 14:24:00-05:00,497.94,497.94,497.92,497.93,0,4,0.0
2022-12-21 14:25:00-05:00,497.92,497.96,497.92,497.96,0,4,0.0
2022-12-21 14:26:00-05:00,498.04,498.04,497.77,497.77,0,4,0.0
2022-12-21 14:27:00-05:00,497.79,497.79,497.76,497.76,0,4,0.0
2022-12-21 14:28:00-05:00,497.75,497.75,497.71,497.71,0,4,0.0
2022-12-21 14:29:00-05:00,497.63,497.63,497.54,497.54,0,4,0.0
2022-12-21 14:30:00-05:00,497.48,497.49,497.47,497.49,0,4,0.0
2022-12-21 14:31:00-05:00,497.46,497.46,497.44,497.45,0,4,0.0
2022-12-21 14:32:00-05:00,497.47,497.59,497.47,497.59,0,4,0.0
2022-12-21 14:33:00-05:00,497.6,497.63,497.59,497.63,0,4,0.0
2022-12-21 14:34:00-05:00,497.65,497.69,497.65,497.68,0,4,0.0
2022-12-21 14:35:00-05:00,497.68,497.68,497.51,497.51,0,4,0.0
2022-12-21 14:36:00-05:00,497.49,497.49,497.23,497.23,0,4,0.0
2022-12-21 14:37:00-05:00,497.23,497.23,497.21,497.21,0,4,0.0
2022-12-21 14:38:00-05:00,497.2,497.23,497.2,497.23,0,4,0.0
2022-12-21 14:39:00-05:00,497.25,497.27,497.25,497.26,0,4,0.0
2022-12-21 14:40:00-05:00,497.25,497.29,497.25,497.29,0,4,0.0
2022-12-21 14:41:00-05:00,497.28,497.28,497.24,497.26,0,4,0.0
2022-12-21 14:42:00-05:00,497.18,497.18,497.07,497.07,0,4,0.0
2022-12-21 14:43:00-05:00,497.04,497.14,497.04,497.14,0,4,0.0
2022-12-21 14:44:00-05:00,497.12,497.13,497.12,497.12,0,4,0.0
2022-12-21 14:45:00-05:00,497.11,497.11,497.1,497.1,0,4,0.0
2022-12-21 14:46:00-05:00,497.11,497.3,497.11,497.29,0,4,0.0
2022-12-21 14:47:00-05:00,497.31,497.31,497.23,497.23,0,4,0.0
2022-12-21 14:48:00-05:00,497.27,497.28,497.2,497.2,0,4,0.0
2022-12-21 14:49:00-05:00,497.2,497.2,497.11,497.11,0,4,0.0
2022-12-21 14:50:00-05:00,497.1,497.1,496.89,496.89,0,4,0.0
2022-12-21 14:51:00-05:00,496.87,496.87,496.85,496.86,0,4,0.0
2022-12-21 14:52:00-05:00,496.86,496.86,496.62,496.62,0,4,0.0
2022-12-21 14:53:00-05:00,496.58,496.58,496.48,496.48,0,4,0.0
2022-12-21 14:54:00-05:00,496.41,496.43,496.41,496.41,0,4,0.0
2022-12-21 14:55:00-05:00,496.43,496.43,496.37,496.37,0,4,0.0
2022-12-21 14:56:00-05:00,496.29,496.32,496.23,496.32,0,4,0.0
2022-12-21 14:57:00-05:00,496.31,496.31,496.29,496.29,0,4,0.0
2022-12-21 14:58:00-05:00,496.29,496.43,496.29,496.43,0,4,0.0
2022-12-21 14:59:00-05:00,496.45,496.61,496.45,496.61,0,4,0.0
2022-12-21 15:00:00-05:00,496.61,496.68,496.61,496.68,0,4,0.0
2022-12-21 15:01:00-05:00,496.68,496.75,496.68,496.75,0,4,0.0
2022-12-21 15:02:00-05:00,496.75,496.83,496.74,496.83,0,4,0.0
2022-12-21 15:03:00-05:00,496.84,496.85,496.78,496.78,0,4,0.0
2022-12-21 15:04:00-05:00,496.88,496.92,496.88,496.9,0,4,0.0
2022-12-21 15:05:00-05:00,496.91,496.91,496.84,496.84,0,4,0.0
2022-12-21 15:06:00-05:00,496.78,496.78,496.54,496.54,0,4,0.0
2022-12-21 15:07:00-05:00,496.51,496.51,496.29,496.29,0,4,0.0
2022-12-21 15:08:00-05:00,496.26,496.35,496.26,496.35,0,4,0.0
2022-12-21 15:09:00-05:00,496.34,496.34,496.29,496.29,0,4,0.0
2022-12-21 15:10:00-05:00,496.27,496.27,496.24,496.26,0,4,0.0
2022-12-21 15:11:00-05:00,496.32,496.32,496.3,496.32,0,4,0.0
2022-12-21 15:12:00-05:00,496.34,496.41,496.34,496.41,0,4,0.0
2022-12-21 15:13:00-05:00,496.45,496.6,496.45,496.6,0,4,0.0
2022-12-21 15:14:00-05:00,496.62,496.62,496.6,496.6,0,4,0.0
2022-12-21 15:15:00-05:00,496.63,496.63,496.53,496.53,0,4,0.0
2022-12-21 15:16:00-05:00,496.51,496.51,496.48,496.48,0,4,0.0
2022-12-21 15:17:00-05:00,496.47,496.5,496.45,496.45,0,4,0.0
2022-12-21 15:18:00-05:00,496.44,496.44,496.39,496.41,0,4,0.0
2022-12-21 15:19:00-05:00,496.39,496.39,496.32,496.32,0,4,0.0
2022-12-21 15:20:00-05:00,496.32,496.32,496.18,496.18,0,4,0.0
2022-12-21 15:21:00-05:00,496.24,496.28,496.24,496.28,0,4,0.0
2022-12-21 15:22:00-05:00,496.41,496.44,496.41,496.42,0,4,0.0
2022-12-21 15:23:00-05:00,496.42,496.42,496.42,496.42,0,4,0.0
2022-12-21 15:24:00-05:00,496.41,496.41,496.37,496.38,0,4,0.0
2022-12-21 15:25:00-05:00,496.32,496.37,496.32,496.37,0,4,0.0
2022-12-21 15:26:00-05:00,496.38,496.39,496.38,496.38,0,4,0.0
2022-12-21 15:27:00-05:00,496.35,496.35,496.33,496.33,0,4,0.0
2022-12-21 15:28:00-05:00,496.29,496.29,495.97,495.97,0,4,0.0
2022-12-21 15:29:00-05:00,495.9,495.9,495.79,495.79,0,4,0.0
2022-12-21 15:30:00-05:00,495.79,495.83,495.79,495.81,0,4,0.0
2022-12-21 15:31:00-05:00,495.83,495.88,495.82,495.88,0,4,0.0
2022-12-21 15:32:00-05:00,495.85,495.85,495.75,495.75,0,4,0.0
2022-12-21 15:33:00-05:00,495.75,495.79,495.75,495.77,0,4,0.0
2022-12-21 15:34:00-05:00,495.85,495.89,495.85,495.86,0,4,0.0
2022-12-21 15:35:00-05:00,495.83,495.92,495.82,495.92,0,4,0.0
2022-12-21 15:36:00-05:00,495.92,495.99,495.92,495.96,0,4,0.0
2022-12-21 15:37:00-05:00,495.97,496.09,495.97,496.09,0,4,0.0
2022-12-21 15:38:00-05:00,496.11,496.15,496.11,496.12,0,4,0.0
2022-12-21 15:39:00-05:00,496.03,496.03,496.01,496.02,0,4,0.0
2022-12-21 15:40:00-05:00,496.08,496.08,496.0,496.0,0,4,0.0
2022-12-21 15:41:00-05:00,496.02,496.04,495.96,495.96,0,4,0.0
2022-12-21 15:42:00-05:00,495.85,495.85,495.77,495.77,0,4,0.0
2022-12-21 15:43:00-05:00,495.71,495.73,495.59,495.59,0,4,0.0
2022-12-21 15:44:00-05:00,495.63,495.73,495.63,495.73,0,4,0.0
2022-12-21 15:45:00-05:00,495.73,495.73,495.69,495.7,0,4,0.0
2022-12-21 15:46:00-05:00,495.78,495.78,495.76,495.78,0,4,0.0
2022-12-21 15:47:00-05:00,495.79,496.05,495.79,496.05,0,4,0.0
2022-12-21 15:48:00-05:00,496.1,496.19,496.1,496.19,0,4,0.0
2022-12-21 15:49:00-05:00,496.24,496.24,496.19,496.19,0,4,0.0
2022-12-21 15:50:00-05:00,495.94,495.94,495.83,495.86,0,4,0.0
2022-12-21 15:51:00-05:00,495.86,495.86,495.72,495.79,0,4,0.0
2022-12-21 15:52:00-05:00,495.8,495.8,495.57,495.57,0,4,0.0
2022-12-21 15:53:00-05:00,495.62,495.78,495.62,495.78,0,4,0.0
2022-12-21 15:54:00-05:00,495.66,495.89,495.63,495.89,0,4,0.0
2022-12-21 15:55:00-05:00,496.05,496.19,496.05,496.19,0,4,0.0
2022-12-21 15:56:00-05:00,496.24,496.24,496.18,496.18,0,4,0.0
2022-12-21 15:57:00-05:00,496.24,496.27,496.24,496.27,0,4,0.0
2022-12-21 15:58:00-05:00,496.22,496.26,496.18,496.26,0,4,0.0
2022-12-21 15:59:00-05:00,496.19,496.54,496.12,496.54,0,4,0.0
2022-12-21 16:00:00-05:00,496.53,496.53,496.53,496.53,0,4,0.0
2022-12-21 16:01:00-05:00,496.53,496.53,496.53,496.53,0,4,0.0
2022-12-21 16:02:00-05:00,496.53,496.53,496.53,496.53,0,4,0.0
2022-12-21 16:03:00-05:00,496.53,496.54,496.53,496.54,0,4,0.0
2022-12-21 16:04:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:05:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:06:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:07:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:08:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:09:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:10:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:11:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:12:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:13:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:14:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:15:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:16:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:17:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:18:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:19:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:20:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:21:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:22:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:23:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:24:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:25:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:26:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:27:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:28:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:29:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:30:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:31:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:32:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:33:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:34:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:35:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:36:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:37:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:38:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:39:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:40:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:41:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:42:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:43:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:44:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:45:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:46:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:47:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:48:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:49:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:50:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:51:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:52:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:53:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:54:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:55:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:56:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:57:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:58:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-21 16:59:00-05:00,496.54,496.54,496.54,496.54,0,4,0.0
2022-12-22 09:30:00-05:00,496.54,496.54,493.1,493.12,0,5,0.0
2022-12-22 09:31:00-05:00,493.14,493.14,492.49,492.5,0,4,0.0
2022-12-22 09:32:00-05:00,492.11,492.18,492.1,492.18,0,4,0.0
2022-12-22 09:33:00-05:00,491.82,491.82,491.08,491.08,0,4,0.0
2022-12-22 09:34:00-05:00,490.95,490.95,490.65,490.69,0,4,0.0
2022-12-22 09:35:00-05:00,490.21,490.21,489.85,489.85,0,4,0.0
2022-12-22 09:36:00-05:00,489.9,489.97,489.86,489.87,0,4,0.0
2022-12-22 09:37:00-05:00,489.73,490.03,489.73,490.03,0,4,0.0
2022-12-22 09:38:00-05:00,490.08,490.08,489.77,489.77,0,4,0.0
2022-12-22 09:39:00-05:00,489.7,489.7,489.38,489.38,0,4,0.0
2022-12-22 09:40:00-05:00,489.31,489.41,489.31,489.41,0,4,0.0
2022-12-22 09:41:00-05:00,489.43,489.51,489.43,489.51,0,4,0.0
2022-12-22 09:42:00-05:00,489.46,489.46,489.36,489.39,0,4,0.0
2022-12-22 09:43:00-05:00,489.39,489.39,489.01,489.01,0,4,0.0
2022-12-22 09:44:00-05:00,489.09,489.13,489.02,489.02,0,4,0.0
2022-12-22 09:45:00-05:00,489.02,489.02,488.82,488.82,0,4,0.0
2022-12-22 09:46:00-05:00,488.9,489.39,488.9,489.39,0,4,0.0
2022-12-22 09:47:00-05:00,489.51,489.72,489.51,489.71,0,4,0.0
2022-12-22 09:48:00-05:00,489.72,489.76,489.72,489.73,0,4,0.0
2022-12-22 09:49:00-05:00,489.71,489.71,489.51,489.51,0,4,0.0
2022-12-22 09:50:00-05:00,489.48,489.48,489.36,489.36,0,4,0.0
2022-12-22 09:51:00-05:00,489.29,489.4,489.29,489.4,0,4,0.0
2022-12-22 09:52:00-05:00,489.37,489.37,489.26,489.26,0,4,0.0
2022-12-22 09:53:00-05:00,489.3,489.3,489.05,489.05,0,4,0.0
2022-12-22 09:54:00-05:00,489.05,489.07,488.98,488.98,0,4,0.0
2022-12-22 09:55:00-05:00,489.03,489.11,489.03,489.11,0,4,0.0
2022-12-22 09:56:00-05:00,489.03,489.2,489.03,489.2,0,4,0.0
2022-12-22 09:57:00-05:00,489.31,489.37,489.31,489.37,0,4,0.0
2022-12-22 09:58:00-05:00,489.41,489.41,489.3,489.3,0,4,0.0
2022-12-22 09:59:00-05:00,489.29,489.71,489.29,489.71,0,4,0.0
2022-12-22 10:00:00-05:00,489.64,489.8,489.64,489.8,0,4,0.0
2022-12-22 10:01:00-05:00,489.74,489.74,489.44,489.44,0,4,0.0
2022-12-22 10:02:00-05:00,489.22,489.25,489.21,489.21,0,4,0.0
2022-12-22 10:03:00-05:00,489.21,489.3,489.21,489.28,0,4,0.0
2022-12-22 10:04:00-05:00,489.32,489.32,489.26,489.31,0,4,0.0
2022-12-22 10:05:00-05:00,489.25,489.25,489.22,489.24,0,4,0.0
2022-12-22 10:06:00-05:00,489.34,489.4,489.34,489.38,0,4,0.0
2022-12-22 10:07:00-05:00,489.39,489.55,489.39,489.55,0,4,0.0
2022-12-22 10:08:00-05:00,489.52,489.52,489.41,489.46,0,4,0.0
2022-12-22 10:09:00-05:00,489.45,489.46,489.42,489.42,0,4,0.0
2022-12-22 10:10:00-05:00,489.31,489.4,489.3,489.4,0,4,0.0
2022-12-22 10:11:00-05:00,489.41,489.41,489.04,489.04,0,4,0.0
2022-12-22 10:12:00-05:00,489.08,489.08,488.92,488.92,0,4,0.0
2022-12-22 10:13:00-05:00,488.79,488.82,488.69,488.82,0,4,0.0
2022-12-22 10:14:00-05:00,488.82,488.87,488.77,488.87,0,4,0.0
2022-12-22 10:15:00-05:00,488.85,488.85,488.81,488.82,0,4,0.0
