,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index
,open,high,low,close,volume,num_trds,value
2022-12-01 12:34:00-05:00,4077.1,4077.27,4076.81,4076.81,0,60,0.0
2022-12-01 12:35:00-05:00,4076.87,4076.87,4074.97,4075.22,0,60,0.0
2022-12-01 12:36:00-05:00,4075.52,4075.72,4074.89,4074.92,0,60,0.0
2022-12-01 12:37:00-05:00,4074.94,4075.39,4073.48,4075.25,0,60,0.0
2022-12-01 12:38:00-05:00,4075.31,4075.65,4074.22,4075.53,0,60,0.0
2022-12-01 12:39:00-05:00,4075.41,4075.46,4074.61,4074.83,0,60,0.0
2022-12-01 12:40:00-05:00,4074.84,4075.41,4074.09,4074.1,0,60,0.0
2022-12-01 12:41:00-05:00,4074.08,4074.22,4073.0,4073.36,0,60,0.0
2022-12-01 12:42:00-05:00,4073.52,4073.52,4071.12,4071.36,0,60,0.0
2022-12-01 12:43:00-05:00,4071.26,4071.8,4070.62,4070.73,0,60,0.0
2022-12-01 12:44:00-05:00,4070.78,4072.3,4070.74,4072.28,0,60,0.0
2022-12-01 12:45:00-05:00,4072.25,4073.78,4071.28,4071.3,0,60,0.0
2022-12-01 12:46:00-05:00,4071.31,4071.62,4070.07,4070.83,0,60,0.0
2022-12-01 12:47:00-05:00,4071.61,4072.99,4071.61,4072.72,0,60,0.0
2022-12-01 12:48:00-05:00,4072.76,4074.12,4072.07,4073.83,0,60,0.0
2022-12-01 12:49:00-05:00,4073.86,4073.9,4072.08,4072.08,0,60,0.0
2022-12-01 12:50:00-05:00,4072.08,4074.23,4071.96,4074.19,0,60,0.0
2022-12-01 12:51:00-05:00,4074.12,4074.12,4073.07,4073.51,0,60,0.0
2022-12-01 12:52:00-05:00,4073.53,4075.5,4073.36,4075.39,0,60,0.0
2022-12-01 12:53:00-05:00,4075.39,4076.04,4074.27,4074.28,0,60,0.0
2022-12-01 12:54:00-05:00,4074.48,4074.69,4073.64,4073.64,0,60,0.0
2022-12-01 12:55:00-05:00,4073.78,4075.54,4072.92,4072.92,0,60,0.0
2022-12-01 12:56:00-05:00,4072.99,4072.99,4071.69,4072.65,0,60,0.0
2022-12-01 12:57:00-05:00,4072.66,4074.38,4072.66,4073.54,0,60,0.0
2022-12-01 12:58:00-05:00,4073.56,4074.89,4073.56,4074.89,0,60,0.0
2022-12-01 12:59:00-05:00,4074.79,4075.48,4074.24,4075.48,0,60,0.0
2022-12-01 13:00:00-05:00,4075.53,4077.49,4075.19,4077.48,0,60,0.0
2022-12-01 13:01:00-05:00,4077.52,4077.52,4075.88,4075.88,0,60,0.0
2022-12-01 13:02:00-05:00,4075.99,4077.23,4075.99,4076.49,0,60,0.0
2022-12-01 13:03:00-05:00,4076.58,4077.32,4076.03,4076.03,0,60,0.0
2022-12-01 13:04:00-05:00,4076.03,4077.01,4075.54,4077.01,0,60,0.0
2022-12-01 13:05:00-05:00,4077.08,4080.19,4076.89,4080.1,0,60,0.0
2022-12-01 13:06:00-05:00,4080.03,4082.47,4080.03,4081.95,0,60,0.0
2022-12-01 13:07:00-05:00,4081.93,4082.47,4080.98,4082.39,0,60,0.0
2022-12-01 13:08:00-05:00,4082.37,4082.42,4081.39,4081.39,0,60,0.0
2022-12-01 13:09:00-05:00,4081.46,4081.64,4080.65,4080.96,0,60,0.0
2022-12-01 13:10:00-05:00,4080.97,4081.56,4080.28,4081.26,0,60,0.0
2022-12-01 13:11:00-05:00,4081.2,4081.26,4079.61,4079.65,0,60,0.0
2022-12-01 13:12:00-05:00,4079.68,4080.32,4079.68,4080.12,0,60,0.0
2022-12-01 13:13:00-05:00,4080.15,4080.82,4080.02,4080.04,0,60,0.0
2022-12-01 13:14:00-05:00,4080.01,4080.24,4078.87,4079.11,0,60,0.0
2022-12-01 13:15:00-05:00,4079.13,4079.53,4077.07,4077.15,0,60,0.0
2022-12-01 13:16:00-05:00,4077.29,4077.39,4075.64,4075.64,0,60,0.0
2022-12-01 13:17:00-05:00,4075.67,4076.5,4074.26,4074.26,0,60,0.0
2022-12-01 13:18:00-05:00,4074.23,4074.33,4068.27,4068.86,0,60,0.0
2022-12-01 13:19:00-05:00,4068.99,4070.27,4068.54,4068.59,0,60,0.0
2022-12-01 13:20:00-05:00,4068.46,4070.03,4068.33,4068.51,0,60,0.0
2022-12-01 13:21:00-05:00,4068.43,4070.23,4068.43,4070.23,0,60,0.0
2022-12-01 13:22:00-05:00,4070.26,4071.75,4070.09,4070.09,0,60,0.0
2022-12-01 13:23:00-05:00,4070.03,4070.16,4068.84,4069.96,0,60,0.0
2022-12-01 13:24:00-05:00,4070.06,4070.44,4069.93,4070.3,0,60,0.0
2022-12-01 13:25:00-05:00,4070.2,4071.45,4070.2,4071.12,0,60,0.0
2022-12-01 13:26:00-05:00,4071.22,4071.33,4070.78,4070.78,0,60,0.0
2022-12-01 13:27:00-05:00,4070.79,4071.45,4070.63,4070.81,0,60,0.0
2022-12-01 13:28:00-05:00,4070.88,4070.91,4070.03,4070.31,0,60,0.0
2022-12-01 13:29:00-05:00,4070.22,4070.24,4068.54,4069.62,0,60,0.0
2022-12-01 13:30:00-05:00,4069.47,4070.54,4069.13,4070.54,0,60,0.0
2022-12-01 13:31:00-05:00,4070.61,4072.35,4070.61,4071.55,0,60,0.0
2022-12-01 13:32:00-05:00,4071.43,4071.97,4070.87,4070.87,0,60,0.0
2022-12-01 13:33:00-05:00,4070.85,4071.21,4066.6,4066.75,0,60,0.0
2022-12-01 13:34:00-05:00,4066.91,4069.49,4066.91,4068.6,0,60,0.0
2022-12-01 13:35:00-05:00,4068.75,4070.84,4068.42,4070.37,0,60,0.0
2022-12-01 13:36:00-05:00,4070.41,4070.69,4069.26,4069.26,0,60,0.0
2022-12-01 13:37:00-05:00,4069.28,4070.81,4068.9,4070.81,0,60,0.0
2022-12-01 13:38:00-05:00,4070.87,4071.75,4070.87,4071.38,0,60,0.0
2022-12-01 13:39:00-05:00,4071.41,4071.42,4069.37,4069.77,0,60,0.0
2022-12-01 13:40:00-05:00,4069.87,4071.76,4069.87,4071.4,0,60,0.0
2022-12-01 13:41:00-05:00,4071.39,4071.98,4071.15,4071.34,0,60,0.0
2022-12-01 13:42:00-05:00,4071.44,4074.32,4071.44,4074.27,0,60,0.0
2022-12-01 13:43:00-05:00,4074.52,4075.54,4074.51,4075.42,0,60,0.0
2022-12-01 13:44:00-05:00,4075.3,4075.42,4075.03,4075.2,0,60,0.0
2022-12-01 13:45:00-05:00,4075.2,4075.87,4074.64,4075.87,0,60,0.0
2022-12-01 13:46:00-05:00,4075.96,4077.27,4075.89,4075.9,0,60,0.0
2022-12-01 13:47:00-05:00,4075.85,4076.36,4074.2,4074.2,0,60,0.0
2022-12-01 13:48:00-05:00,4074.34,4074.77,4074.15,4074.77,0,60,0.0
2022-12-01 13:49:00-05:00,4074.92,4075.07,4074.72,4075.04,0,60,0.0
2022-12-01 13:50:00-05:00,4075.06,4075.27,4074.51,4075.07,0,60,0.0
2022-12-01 13:51:00-05:00,4075.05,4075.24,4074.2,4074.72,0,60,0.0
2022-12-01 13:52:00-05:00,4074.82,4074.95,4074.24,4074.52,0,60,0.0
2022-12-01 13:53:00-05:00,4074.48,4074.56,4073.31,4073.86,0,60,0.0
2022-12-01 13:54:00-05:00,4073.85,4073.85,4072.18,4073.44,0,60,0.0
2022-12-01 13:55:00-05:00,4073.56,4074.32,4072.61,4074.23,0,60,0.0
2022-12-01 13:56:00-05:00,4074.17,4074.21,4073.3,4073.54,0,60,0.0
2022-12-01 13:57:00-05:00,4073.57,4073.6,4072.98,4073.16,0,60,0.0
2022-12-01 13:58:00-05:00,4073.16,4074.66,4073.15,4074.05,0,60,0.0
2022-12-01 13:59:00-05:00,4074.07,4074.31,4073.69,4073.94,0,60,0.0
2022-12-01 14:00:00-05:00,4073.89,4074.52,4072.43,4072.95,0,60,0.0
2022-12-01 14:01:00-05:00,4072.96,4072.96,4070.8,4070.8,0,60,0.0
2022-12-01 14:02:00-05:00,4070.76,4071.36,4069.77,4070.94,0,60,0.0
2022-12-01 14:03:00-05:00,4070.93,4071.45,4070.56,4071.09,0,60,0.0
2022-12-01 14:04:00-05:00,4071.05,4071.11,4067.36,4067.52,0,60,0.0
2022-12-01 14:05:00-05:00,4067.67,4069.44,4067.67,4069.3,0,60,0.0
2022-12-01 14:06:00-05:00,4069.56,4070.53,4068.79,4068.79,0,60,0.0
2022-12-01 14:07:00-05:00,4068.78,4068.95,4068.32,4068.32,0,60,0.0
2022-12-01 14:08:00-05:00,4068.27,4068.42,4067.51,4067.68,0,60,0.0
2022-12-01 14:09:00-05:00,4067.87,4069.62,4067.87,4069.57,0,60,0.0
2022-12-01 14:10:00-05:00,4069.54,4070.37,4069.4,4070.21,0,60,0.0
2022-12-01 14:11:00-05:00,4070.2,4070.2,4069.24,4069.86,0,60,0.0
2022-12-01 14:12:00-05:00,4069.76,4071.42,4068.8,4071.36,0,60,0.0
2022-12-01 14:13:00-05:00,4071.35,4071.6,4070.74,4071.6,0,60,0.0
2022-12-01 14:14:00-05:00,4071.54,4073.44,4071.53,4073.34,0,60,0.0
2022-12-01 14:15:00-05:00,4073.27,4073.27,4072.35,4073.2,0,60,0.0
2022-12-01 14:16:00-05:00,4073.3,4074.72,4073.28,4073.46,0,60,0.0
2022-12-01 14:17:00-05:00,4073.6,4074.62,4073.46,4074.1,0,60,0.0
2022-12-01 14:18:00-05:00,4074.15,4075.24,4073.9,4075.22,0,60,0.0
2022-12-01 14:19:00-05:00,4075.4,4075.45,4074.75,4075.04,0,60,0.0
2022-12-01 14:20:00-05:00,4075.0,4075.3,4074.54,4074.75,0,60,0.0
2022-12-01 14:21:00-05:00,4074.82,4075.88,4074.82,4075.83,0,60,0.0
2022-12-01 14:22:00-05:00,4075.91,4075.97,4073.04,4073.1,0,60,0.0
2022-12-01 14:23:00-05:00,4073.09,4074.55,4073.09,4074.11,0,60,0.0
2022-12-01 14:24:00-05:00,4074.06,4076.08,4073.92,4076.08,0,60,0.0
2022-12-01 14:25:00-05:00,4076.14,4076.99,4076.14,4076.99,0,60,0.0
2022-12-01 14:26:00-05:00,4077.04,4078.47,4077.04,4077.29,0,60,0.0
2022-12-01 14:27:00-05:00,4076.94,4076.94,4075.14,4075.75,0,60,0.0
2022-12-01 14:28:00-05:00,4075.89,4077.02,4075.67,4076.85,0,60,0.0
2022-12-01 14:29:00-05:00,4076.81,4077.07,4076.34,4076.38,0,60,0.0
2022-12-01 14:30:00-05:00,4076.25,4077.62,4075.04,4075.04,0,60,0.0
2022-12-01 14:31:00-05:00,4074.74,4076.71,4074.23,4076.7,0,60,0.0
2022-12-01 14:32:00-05:00,4076.68,4076.74,4075.84,4076.22,0,60,0.0
2022-12-01 14:33:00-05:00,4076.37,4076.61,4075.85,4076.02,0,60,0.0
2022-12-01 14:34:00-05:00,4076.11,4077.72,4076.11,4077.71,0,60,0.0
2022-12-01 14:35:00-05:00,4077.88,4077.88,4076.48,4076.76,0,60,0.0
2022-12-01 14:36:00-05:00,4076.76,4077.21,4076.54,4077.05,0,60,0.0
2022-12-01 14:37:00-05:00,4077.03,4077.03,4076.28,4076.44,0,60,0.0
2022-12-01 14:38:00-05:00,4076.35,4077.26,4076.35,4077.26,0,60,0.0
2022-12-01 14:39:00-05:00,4077.43,4078.46,4077.43,4077.76,0,60,0.0
2022-12-01 14:40:00-05:00,4077.73,4078.08,4077.2,4077.49,0,60,0.0
2022-12-01 14:41:00-05:00,4077.51,4078.95,4077.51,4078.63,0,60,0.0
2022-12-01 14:42:00-05:00,4078.72,4079.4,4077.92,4078.08,0,60,0.0
2022-12-01 14:43:00-05:00,4078.06,4078.68,4077.77,4078.35,0,60,0.0
2022-12-01 14:44:00-05:00,4078.28,4078.28,4076.02,4076.02,0,60,0.0
2022-12-01 14:45:00-05:00,4075.89,4077.82,4075.31,4077.8,0,60,0.0
2022-12-01 14:46:00-05:00,4077.82,4078.7,4077.82,4078.03,0,60,0.0
2022-12-01 14:47:00-05:00,4078.03,4079.04,4078.02,4078.56,0,60,0.0
2022-12-01 14:48:00-05:00,4078.65,4079.58,4078.65,4079.43,0,60,0.0
2022-12-01 14:49:00-05:00,4079.46,4081.0,4079.46,4080.97,0,60,0.0
2022-12-01 14:50:00-05:00,4081.0,4081.14,4080.22,4081.14,0,60,0.0
2022-12-01 14:51:00-05:00,4081.14,4083.71,4081.13,4083.54,0,60,0.0
2022-12-01 14:52:00-05:00,4083.47,4083.78,4082.6,4082.6,0,60,0.0
2022-12-01 14:53:00-05:00,4082.55,4083.35,4082.35,4083.35,0,60,0.0
2022-12-01 14:54:00-05:00,4083.34,4083.34,4081.96,4082.06,0,60,0.0
2022-12-01 14:55:00-05:00,4082.0,4082.85,4081.91,4081.91,0,60,0.0
2022-12-01 14:56:00-05:00,4081.66,4081.76,4079.46,4080.05,0,60,0.0
2022-12-01 14:57:00-05:00,4080.03,4080.41,4078.86,4079.28,0,60,0.0
2022-12-01 14:58:00-05:00,4079.29,4080.81,4079.27,4080.72,0,60,0.0
2022-12-01 14:59:00-05:00,4080.73,4081.99,4080.58,4081.99,0,60,0.0
2022-12-01 15:00:00-05:00,4081.97,4082.29,4080.91,4081.07,0,60,0.0
2022-12-01 15:01:00-05:00,4080.92,4082.06,4080.92,4081.53,0,60,0.0
2022-12-01 15:02:00-05:00,4081.5,4081.89,4080.72,4080.78,0,60,0.0
2022-12-01 15:03:00-05:00,4080.8,4080.9,4080.47,4080.84,0,60,0.0
2022-12-01 15:04:00-05:00,4081.03,4082.58,4080.95,4081.72,0,60,0.0
2022-12-01 15:05:00-05:00,4081.62,4082.26,4081.44,4081.44,0,60,0.0
2022-12-01 15:06:00-05:00,4081.52,4083.44,4081.5,4082.89,0,60,0.0
2022-12-01 15:07:00-05:00,4082.74,4083.48,4082.74,4083.38,0,60,0.0
2022-12-01 15:08:00-05:00,4083.46,4085.78,4083.46,4085.77,0,60,0.0
2022-12-01 15:09:00-05:00,4085.51,4085.51,4083.59,4083.59,0,60,0.0
2022-12-01 15:10:00-05:00,4083.6,4083.6,4081.81,4082.0,0,60,0.0
2022-12-01 15:11:00-05:00,4082.01,4082.93,4082.01,4082.54,0,60,0.0
2022-12-01 15:12:00-05:00,4082.61,4082.83,4081.34,4081.34,0,60,0.0
2022-12-01 15:13:00-05:00,4081.35,4081.77,4081.01,4081.09,0,60,0.0
2022-12-01 15:14:00-05:00,4081.17,4081.25,4078.63,4078.67,0,60,0.0
2022-12-01 15:15:00-05:00,4078.75,4079.92,4078.75,4079.85,0,60,0.0
2022-12-01 15:16:00-05:00,4079.79,4079.86,4077.14,4077.43,0,60,0.0
2022-12-01 15:17:00-05:00,4077.45,4078.18,4076.51,4077.24,0,60,0.0
2022-12-01 15:18:00-05:00,4077.28,4077.58,4075.69,4075.87,0,60,0.0
2022-12-01 15:19:00-05:00,4075.63,4077.29,4074.75,4077.29,0,60,0.0
2022-12-01 15:20:00-05:00,4077.31,4077.55,4075.58,4076.65,0,60,0.0
2022-12-01 15:21:00-05:00,4076.63,4077.38,4074.83,4075.33,0,60,0.0
2022-12-01 15:22:00-05:00,4075.32,4075.82,4074.74,4074.74,0,60,0.0
2022-12-01 15:23:00-05:00,4074.89,4074.99,4074.17,4074.66,0,60,0.0
2022-12-01 15:24:00-05:00,4074.68,4076.12,4074.67,4075.97,0,60,0.0
2022-12-01 15:25:00-05:00,4075.99,4076.07,4074.9,4074.9,0,60,0.0
2022-12-01 15:26:00-05:00,4074.84,4075.59,4074.77,4075.59,0,60,0.0
2022-12-01 15:27:00-05:00,4075.63,4077.17,4075.63,4077.07,0,60,0.0
2022-12-01 15:28:00-05:00,4077.19,4077.52,4076.4,4076.93,0,60,0.0
2022-12-01 15:29:00-05:00,4076.92,4076.95,4076.46,4076.58,0,60,0.0
2022-12-01 15:30:00-05:00,4076.47,4078.25,4076.17,4078.16,0,60,0.0
2022-12-01 15:31:00-05:00,4078.13,4079.57,4078.05,4079.35,0,60,0.0
2022-12-01 15:32:00-05:00,4079.37,4080.13,4079.25,4079.8,0,60,0.0
2022-12-01 15:33:00-05:00,4079.72,4079.94,4079.02,4079.9,0,60,0.0
2022-12-01 15:34:00-05:00,4079.77,4080.11,4079.38,4079.94,0,60,0.0
2022-12-01 15:35:00-05:00,4079.78,4081.3,4079.78,4080.99,0,60,0.0
2022-12-01 15:36:00-05:00,4080.85,4081.76,4080.75,4081.61,0,60,0.0
2022-12-01 15:37:00-05:00,4081.52,4081.68,4081.01,4081.68,0,60,0.0
2022-12-01 15:38:00-05:00,4081.71,4081.9,4080.55,4080.99,0,60,0.0
2022-12-01 15:39:00-05:00,4080.94,4082.8,4080.83,4082.78,0,60,0.0
2022-12-01 15:40:00-05:00,4082.77,4082.83,4081.33,4081.63,0,60,0.0
2022-12-01 15:41:00-05:00,4081.71,4081.73,4080.69,4080.8,0,60,0.0
2022-12-01 15:42:00-05:00,4080.81,4082.08,4080.63,4082.03,0,60,0.0
2022-12-01 15:43:00-05:00,4081.86,4085.26,4081.45,4084.89,0,60,0.0
2022-12-01 15:44:00-05:00,4084.75,4087.27,4084.75,4087.27,0,60,0.0
2022-12-01 15:45:00-05:00,4086.91,4087.3,4083.0,4083.06,0,60,0.0
2022-12-01 15:46:00-05:00,4083.06,4083.1,4080.68,4081.54,0,60,0.0
2022-12-01 15:47:00-05:00,4081.47,4081.47,4080.5,4080.93,0,60,0.0
2022-12-01 15:48:00-05:00,4080.87,4080.87,4079.43,4079.63,0,60,0.0
2022-12-01 15:49:00-05:00,4079.61,4080.53,4079.43,4080.48,0,60,0.0
2022-12-01 15:50:00-05:00,4081.58,4084.12,4081.58,4083.91,0,60,0.0
2022-12-01 15:51:00-05:00,4084.01,4085.24,4083.47,4083.47,0,60,0.0
2022-12-01 15:52:00-05:00,4083.36,4084.07,4081.68,4082.52,0,60,0.0
2022-12-01 15:53:00-05:00,4082.77,4083.57,4081.84,4083.0,0,60,0.0
2022-12-01 15:54:00-05:00,4083.21,4083.21,4080.34,4080.34,0,60,0.0
2022-12-01 15:55:00-05:00,4079.32,4079.32,4076.86,4076.86,0,60,0.0
2022-12-01 15:56:00-05:00,4076.72,4077.13,4076.23,4076.23,0,60,0.0
2022-12-01 15:57:00-05:00,4076.14,4078.85,4075.82,4078.68,0,60,0.0
2022-12-01 15:58:00-05:00,4078.69,4078.69,4077.67,4078.19,0,60,0.0
2022-12-01 15:59:00-05:00,4078.48,4078.73,4076.7,4076.94,0,60,0.0
2022-12-02 09:31:00-05:00,4032.21,4034.77,4030.35,4033.52,0,60,0.0
2022-12-02 09:32:00-05:00,4033.88,4039.57,4032.67,4038.62,0,60,0.0
2022-12-02 09:33:00-05:00,4038.23,4040.48,4037.54,4038.87,0,60,0.0
2022-12-02 09:34:00-05:00,4038.9,4039.56,4037.23,4039.19,0,60,0.0
2022-12-02 09:35:00-05:00,4038.93,4039.36,4035.38,4036.89,0,60,0.0
2022-12-02 09:36:00-05:00,4036.97,4039.29,4036.36,4039.29,0,60,0.0
2022-12-02 09:37:00-05:00,4038.93,4042.07,4038.93,4041.1,0,60,0.0
2022-12-02 09:38:00-05:00,4040.19,4040.89,4038.76,4040.57,0,60,0.0
2022-12-02 09:39:00-05:00,4040.33,4040.8,4037.65,4038.76,0,60,0.0
2022-12-02 09:40:00-05:00,4038.33,4038.33,4034.02,4036.55,0,60,0.0
2022-12-02 09:41:00-05:00,4036.14,4037.86,4035.45,4035.45,0,60,0.0
2022-12-02 09:42:00-05:00,4035.0,4035.0,4029.97,4029.97,0,60,0.0
2022-12-02 09:43:00-05:00,4030.09,4033.39,4029.95,4032.71,0,60,0.0
2022-12-02 09:44:00-05:00,4032.67,4032.67,4031.51,4031.88,0,60,0.0
2022-12-02 09:45:00-05:00,4031.13,4035.51,4029.47,4035.19,0,60,0.0
2022-12-02 09:46:00-05:00,4035.27,4035.81,4029.0,4030.16,0,60,0.0
2022-12-02 09:47:00-05:00,4030.23,4031.93,4029.4,4030.82,0,60,0.0
2022-12-02 09:48:00-05:00,4030.81,4031.08,4027.94,4029.28,0,60,0.0
2022-12-02 09:49:00-05:00,4029.28,4029.47,4027.29,4028.26,0,60,0.0
2022-12-02 09:50:00-05:00,4028.38,4033.02,4028.07,4032.89,0,60,0.0
2022-12-02 09:51:00-05:00,4032.92,4033.49,4028.8,4028.86,0,60,0.0
2022-12-02 09:52:00-05:00,4028.9,4031.17,4028.31,4030.94,0,60,0.0
2022-12-02 09:53:00-05:00,4030.96,4031.48,4029.76,4030.58,0,60,0.0
2022-12-02 09:54:00-05:00,4030.51,4031.16,4027.95,4031.16,0,60,0.0
2022-12-02 09:55:00-05:00,4031.42,4035.13,4031.42,4034.88,0,60,0.0
2022-12-02 09:56:00-05:00,4034.82,4035.79,4032.91,4034.76,0,60,0.0
2022-12-02 09:57:00-05:00,4034.73,4036.62,4032.08,4032.08,0,60,0.0
2022-12-02 09:58:00-05:00,4032.06,4033.43,4031.49,4032.52,0,60,0.0
2022-12-02 09:59:00-05:00,4032.6,4034.45,4032.6,4034.13,0,60,0.0
2022-12-02 10:00:00-05:00,4033.57,4038.68,4033.45,4038.64,0,60,0.0
2022-12-02 10:01:00-05:00,4038.56,4038.96,4037.58,4037.72,0,60,0.0
2022-12-02 10:02:00-05:00,4037.75,4038.14,4035.67,4036.12,0,60,0.0
2022-12-02 10:03:00-05:00,4036.06,4036.58,4032.16,4032.16,0,60,0.0
2022-12-02 10:04:00-05:00,4032.19,4033.1,4030.8,4030.91,0,60,0.0
2022-12-02 10:05:00-05:00,4031.13,4033.2,4030.61,4032.28,0,60,0.0
2022-12-02 10:06:00-05:00,4032.21,4032.27,4029.6,4031.12,0,60,0.0
2022-12-02 10:07:00-05:00,4031.13,4037.86,4031.13,4036.41,0,60,0.0
2022-12-02 10:08:00-05:00,4036.33,4037.11,4034.48,4034.48,0,60,0.0
2022-12-02 10:09:00-05:00,4034.11,4037.81,4033.58,4037.54,0,60,0.0
2022-12-02 10:10:00-05:00,4037.39,4040.22,4037.39,4038.38,0,60,0.0
2022-12-02 10:11:00-05:00,4038.38,4039.75,4038.2,4038.91,0,60,0.0
2022-12-02 10:12:00-05:00,4038.85,4042.45,4038.37,4042.31,0,60,0.0
2022-12-02 10:13:00-05:00,4042.06,4047.62,4041.75,4047.54,0,60,0.0
2022-12-02 10:14:00-05:00,4047.53,4048.62,4047.44,4047.71,0,60,0.0
2022-12-02 10:15:00-05:00,4047.87,4048.18,4046.57,4046.74,0,60,0.0
2022-12-02 10:16:00-05:00,4046.95,4048.63,4046.88,4047.15,0,60,0.0
2022-12-02 10:17:00-05:00,4047.1,4047.1,4043.58,4043.58,0,60,0.0
2022-12-02 10:18:00-05:00,4043.33,4043.93,4042.77,4043.2,0,60,0.0
2022-12-02 10:19:00-05:00,4042.87,4043.08,4041.8,4042.9,0,60,0.0
2022-12-02 10:20:00-05:00,4042.97,4043.61,4041.44,4042.77,0,60,0.0
2022-12-02 10:21:00-05:00,4042.73,4042.98,4041.77,4042.12,0,60,0.0
2022-12-02 10:22:00-05:00,4042.14,4044.83,4042.14,4043.92,0,60,0.0
2022-12-02 10:23:00-05:00,4043.89,4044.76,4043.05,4043.26,0,60,0.0
2022-12-02 10:24:00-05:00,4043.51,4043.62,4042.02,4043.2,0,60,0.0
2022-12-02 10:25:00-05:00,4043.22,4044.69,4042.7,4044.64,0,60,0.0
2022-12-02 10:26:00-05:00,4044.07,4044.97,4043.74,4044.55,0,60,0.0
2022-12-02 10:27:00-05:00,4044.53,4044.54,4042.87,4044.48,0,60,0.0
2022-12-02 10:28:00-05:00,4044.65,4044.65,4036.22,4036.56,0,60,0.0
2022-12-02 10:29:00-05:00,4036.71,4039.42,4036.46,4039.11,0,60,0.0
2022-12-02 10:30:00-05:00,4039.19,4039.24,4036.06,4036.57,0,60,0.0
2022-12-02 10:31:00-05:00,4036.42,4037.92,4036.01,4037.26,0,60,0.0
2022-12-02 10:32:00-05:00,4037.28,4038.4,4036.83,4036.83,0,60,0.0
2022-12-02 10:33:00-05:00,4036.88,4039.35,4036.88,4039.25,0,60,0.0
2022-12-02 10:34:00-05:00,4039.41,4048.11,4038.57,4048.11,0,60,0.0
2022-12-02 10:35:00-05:00,4047.59,4047.59,4043.86,4044.12,0,60,0.0
2022-12-02 10:36:00-05:00,4044.32,4046.34,4041.52,4041.52,0,60,0.0
2022-12-02 10:37:00-05:00,4041.29,4044.17,4041.29,4043.87,0,60,0.0
2022-12-02 10:38:00-05:00,4043.75,4045.22,4043.75,4045.05,0,60,0.0
2022-12-02 10:39:00-05:00,4045.0,4045.15,4043.06,4043.06,0,60,0.0
2022-12-02 10:40:00-05:00,4043.14,4045.08,4042.3,4044.98,0,60,0.0
2022-12-02 10:41:00-05:00,4044.97,4045.15,4043.95,4045.01,0,60,0.0
2022-12-02 10:42:00-05:00,4045.07,4045.52,4043.68,4044.25,0,60,0.0
2022-12-02 10:43:00-05:00,4044.23,4046.58,4043.99,4046.58,0,60,0.0
2022-12-02 10:44:00-05:00,4046.62,4048.3,4045.07,4047.79,0,60,0.0
2022-12-02 10:45:00-05:00,4047.17,4047.69,4046.22,4047.15,0,60,0.0
2022-12-02 10:46:00-05:00,4046.73,4048.0,4046.73,4048.0,0,60,0.0
2022-12-02 10:47:00-05:00,4047.98,4050.23,4047.61,4049.91,0,60,0.0
2022-12-02 10:48:00-05:00,4050.07,4050.07,4046.08,4046.77,0,60,0.0
2022-12-02 10:49:00-05:00,4046.75,4048.53,4046.46,4048.53,0,60,0.0
2022-12-02 10:50:00-05:00,4048.53,4049.28,4046.41,4046.41,0,60,0.0
2022-12-02 10:51:00-05:00,4046.34,4047.16,4045.7,4047.16,0,60,0.0
2022-12-02 10:52:00-05:00,4047.09,4052.85,4046.95,4052.78,0,60,0.0
2022-12-02 10:53:00-05:00,4052.82,4053.52,4051.58,4051.69,0,60,0.0
2022-12-02 10:54:00-05:00,4051.66,4051.83,4049.28,4050.52,0,60,0.0
2022-12-02 10:55:00-05:00,4050.31,4050.31,4047.36,4047.53,0,60,0.0
2022-12-02 10:56:00-05:00,4047.36,4047.91,4045.0,4045.34,0,60,0.0
2022-12-02 10:57:00-05:00,4045.16,4045.16,4043.62,4044.13,0,60,0.0
2022-12-02 10:58:00-05:00,4044.02,4045.15,4043.25,4045.15,0,60,0.0
2022-12-02 10:59:00-05:00,4044.97,4045.02,4043.65,4043.66,0,60,0.0
2022-12-02 11:00:00-05:00,4043.45,4044.53,4039.58,4039.58,0,60,0.0
2022-12-02 11:01:00-05:00,4039.42,4041.87,4039.42,4041.43,0,60,0.0
2022-12-02 11:02:00-05:00,4041.37,4043.39,4041.23,4043.2,0,60,0.0
2022-12-02 11:03:00-05:00,4043.12,4043.55,4041.86,4042.11,0,60,0.0
2022-12-02 11:04:00-05:00,4042.01,4042.11,4040.96,4041.71,0,60,0.0
2022-12-02 11:05:00-05:00,4041.69,4042.6,4041.59,4041.97,0,60,0.0
2022-12-02 11:06:00-05:00,4042.05,4043.76,4042.02,4043.76,0,60,0.0
2022-12-02 11:07:00-05:00,4043.94,4044.09,4041.91,4041.92,0,60,0.0
2022-12-02 11:08:00-05:00,4041.87,4042.05,4040.47,4040.83,0,60,0.0
2022-12-02 11:09:00-05:00,4040.61,4041.45,4040.12,4041.45,0,60,0.0
2022-12-02 11:10:00-05:00,4041.6,4041.67,4039.3,4039.4,0,60,0.0
2022-12-02 11:11:00-05:00,4039.35,4041.23,4039.35,4041.11,0,60,0.0
2022-12-02 11:12:00-05:00,4041.1,4043.54,4040.39,4043.5,0,60,0.0
2022-12-02 11:13:00-05:00,4043.21,4043.21,4041.29,4042.81,0,60,0.0
